elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
1.42427,21.1022,9.25004,1.4038,33.6263,14.4264,1.40007,13.5517,-0.00372854,4.11136,0,0.59535,6.97757,0.809138,0.769676,206.130005,251.860001,228.995003,742.000000,350.232,397.191,373.712,1531.52,144.717,789.519
1.44428,21.1068,9.63241,1.46086,33.6428,15.0056,1.46113,13.639,0.000271026,5.39849,0,0.636704,7.17138,0.767081,0.737483,206.130005,239.789993,222.959999,976.000000,362.205,408.09,385.148,1333.86,162.188,357.857
1.46411,21.1169,10.0618,1.51254,33.631,15.5718,1.51617,13.6734,0.0036299,3.65481,0,0.531939,7.31334,0.715527,0.683192,206.130005,248.070007,227.100006,903.000000,367.682,409.629,388.655,1641.61,161.555,738.607
1.4841,21.0985,10.542,1.55282,33.5914,16.1726,1.5695,13.7032,0.0166814,5.16905,0,0.527729,7.46388,0.676247,0.651996,213.860001,242.300003,228.080002,749.000000,377.831,418.183,398.007,1425.55,169.927,676.553
1.50392,21.0984,10.8633,1.58982,33.526,16.7608,1.61865,13.7559,0.0288222,4.51739,0,0.429027,7.39878,0.614659,0.592536,216.190002,242.669998,229.430000,848.000000,374.931,411.956,393.443,1417.6,164.013,569.597
1.52392,21.0581,11.2766,1.63578,33.4388,17.3438,1.6626,13.7874,0.0268191,5.06127,0,0.425641,7.31293,0.542224,0.524337,199.779999,249.050003,224.415001,793.000000,369.611,402.096,385.854,1498.44,161.439,705.436
1.54378,21.0078,11.525,1.65289,33.3329,17.9169,1.702,13.884,0.0491077,5.73708,0,0.396238,7.35223,0.496633,0.486025,228.100006,250.600006,239.350006,892.000000,373.868,404.015,388.942,1487.53,149.592,595.531
1.56374,20.9323,12.0561,1.69225,33.2052,18.5034,1.7389,13.8633,0.0466506,4.83517,0,0.336411,7.61712,0.465176,0.447579,233.429993,255.000000,244.214996,874.000000,387.266,415.192,401.229,1573.75,157.014,699.754
1.58383,20.8846,12.4114,1.71501,33.0534,19.1128,1.77381,13.892,0.0588028,5.72207,0,0.318705,7.98469,0.451194,0.4365,244.619995,262.440002,253.529999,943.000000,406.766,433.918,420.342,1626.46,166.812,683.458
1.60354,20.7931,12.926,1.74484,32.8789,19.7295,1.80789,13.8692,0.0630479,5.37343,0,0.268388,8.25143,0.455155,0.440033,255.470001,269.510010,262.490005,976.000000,420.619,447.953,434.286,1661.51,171.796,685.509
