try,kind,status,score,param.steering.ackerman_factor,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_shape_scale,param.tire.lateral_peak_scale,param.tire.lateral_curvature_scale,param.tire.lateral_stiffness_scale,param.tire.combined_slip_lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_x_mean_error,velocity_x_slow_rmse,velocity_x_slow_mean,velocity_y_rmse,yaw_rate_rmse,yaw_rate_under_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error,warning
1174,staged_genetic,ok,53.983680864049454,0.11216882220125501,0.18229369796219452,0.059792559311790144,0.0009275756946613065,1.6581189227313469,0.9535262646291771,1.2045443881244233,1.0641663937482302,0.8521897130296422,7.8313131268797225,0.9342148093696006,1.0759587699853572,20.49787139394734,1.3254393213226348,2.064690868351059,-195.62647189912127,0.0122624540822697,588640.9441358877,1345087.256078108,30710.742663797035,skidpad_lateral_force,,,,17.563791895749553,0.9232939418512492,1.012828363245429,0.9244336592987061,0.3766349583463032,0.37281897350708176,0.19063687418936448,0.4138160254871936,0.08877281117908213,0.06938320593737679,63.191606553942236,217.0834770491466,771,,
1175,staged_genetic,ok,100.6668306143335,0.179171569101993,0.1846077099212703,0.05654243766002061,0.0009807427813062857,1.6433220000134525,0.816693245727085,1.2079436050560213,0.9619340541382957,0.9470588437376378,9.152396050528974,0.914311999490658,1.0733369083686604,20.07186548503045,1.32728819574919,2.218788610285759,-353.5449525410148,-0.16112440782299087,285042.7488979874,1495483.191695475,49712.30990835648,skidpad_lateral_force,,,,43.166347954951945,1.0300663341371608,2.275803260271941,2.245722299138357,1.73586467936835,0.22795810913399592,0.07636880319148937,0.36879782349837287,0.23188867072191824,0.2256631197965114,127.93036356270514,479.8944283614015,752,,
1176,staged_genetic,ok,54.57074533854355,0.20092656855525148,0.18239989956878075,0.0578326445386975,0.0004647944934287648,1.6891919030735405,0.8241455560255525,1.1704035483804922,1.0121358546399655,0.832895968852773,5.911799067636656,1.1489518028839376,1.090904930797172,20.062024099396982,1.269480969180464,2.33097390715996,-260.06302028612345,0.13416183941578774,376309.05454209744,1118669.0092527638,3668.1446462148224,skidpad_lateral_force,,,,13.381469493036859,0.7620090890288783,1.1096858799290996,1.0286677936481945,0.34452586287898945,0.5554030118586704,0.24765580452127667,0.41622748879065663,0.09681261204163318,0.07916794727491169,66.82149583934918,232.51813125734083,752,,
1177,staged_genetic,ok,44.095867661735525,0.16495507814293503,0.18214931213281593,0.0705399445107463,0.001175235152530256,1.5401774663555867,0.7925659943272669,1.170758170014577,0.9908394788653849,0.7486457874355192,7.954030774490177,0.9914303160890423,1.0907629855376968,20.896386935723108,1.3785272640330881,2.166555148863345,-240.19788762147886,-0.01446169377727603,375543.55757485266,1310350.9491877693,18930.549624776544,skidpad_lateral_force,,,,8.500628223091114,0.8043170040532452,1.3751371931510552,1.297337621512817,0.7953328101923065,0.3732856310439758,0.1351382095490716,0.4559796001959201,0.08721419453932976,0.05877470545692959,85.23275515171068,301.04247884536227,754,,
1178,staged_genetic,ok,43.456640890300115,0.1348971751859016,0.18175241026873626,0.0535444808205203,0.0,1.6199855376811119,0.8317003179369077,1.2010385881157082,0.9740310213807754,0.8215841894150498,9.586656755988512,0.9262917040351489,1.0946785362109943,20.0,1.3994444006164881,2.2537670226332662,-276.6915629153101,-0.023157707842588356,375830.1244367788,1393953.6530161211,26927.87212991833,skidpad_lateral_force,,,,7.9636489167787,0.7352839419008991,1.5106516152499563,1.4363480469974854,0.9664001897543166,0.3465126569628564,0.11987018592297476,0.46794507214395226,0.09316108118727752,0.05994094926186293,93.89833384312355,332.5117519199213,753,,
1179,staged_genetic,ok,48.49044160396637,0.08671771293730013,0.18504292358115643,0.04858568206865371,0.0014089691154547156,1.647586210425827,0.8205472590280302,1.1292358359298755,0.9789521205016615,0.6666258781372735,9.136029020279071,1.006282044716889,1.1234946393736087,20.05428825862899,1.5845561780437962,2.120976174862071,-274.55016451011505,-0.0854480864901736,228548.62588001293,1198266.665842581,74521.05491018757,skidpad_lateral_force,,,,11.144856311029596,0.8296630456854126,1.2555783352657326,1.1771520045758561,0.6412007220701053,0.4252148023344655,0.16165312169312177,0.4367952771169963,0.08627204366250354,0.06136678284407323,74.96938354009943,263.5917345901947,756,,
1180,staged_genetic,ok,101.19701620130762,0.17758760249391908,0.1829523372625076,0.05436896776207545,0.0008456111484932631,1.608903328479414,0.8202006777458566,1.1579985754512934,1.109395856831295,0.9277406683211008,9.486901529199619,0.9416971914398738,1.0917970331767721,20.484393398449583,1.4020515489947272,2.173132558031519,-269.2458261195004,-0.06707725755198046,504704.3269592488,1109998.3242356435,15918.592879905857,skidpad_lateral_force,,,,21.720662238817663,1.9598933066836592,1.410374815437676,1.3669840006169032,-0.5884125540730331,1.2934503052686717,0.8098948293539322,0.34714818461034586,0.17122445048596213,0.07951016494403068,67.78289759096118,236.6178274013578,712,,
1181,staged_genetic,ok,41.49652574740094,0.23645273013049345,0.18446403657521168,0.05449161075397027,0.0005874171037475246,1.6437753293578146,0.8360399246584795,1.174486783307005,0.9615414126040462,0.8173621113288798,9.112256316690036,0.9265313135280033,1.0433881389613395,20.25375497139382,1.3668496338334208,1.9943224743156864,-313.9428731354529,0.06490751658118109,338537.3864071559,867228.2533500532,31952.69969028469,skidpad_lateral_force,,,,7.148404603919548,0.7106708770186496,1.401253456158676,1.3238584404299485,0.8426515879271519,0.35923592773039537,0.1289435364238411,0.4592494726170298,0.09102413771190696,0.06202951215899287,84.55501970898794,299.09542469000314,755,,
1182,staged_genetic,ok,44.45927859818722,0.20303042943543886,0.18308381772878587,0.07188038198152029,0.0005457519435836725,1.613388310788187,0.7624481710621375,1.1898813770588228,1.0497127840125096,0.815036881246519,8.667633491615462,1.1996903471907367,1.0883311741136446,20.186444080418156,1.2675709522901335,2.0439823818648986,-216.97727129759866,-0.057822982929204916,345636.6199882612,1051744.3260006818,27468.283686282964,skidpad_lateral_force,,,,8.737846262484723,0.816325846433639,1.5494592974362458,1.473222844602566,1.0157974512450072,0.31925969123427406,0.11394318242343543,0.4800401697282749,0.09669220264444582,0.06051168666383356,95.1417039792741,337.0965337165707,751,,
1183,staged_genetic,ok,55.05630834015944,0.22783388758384013,0.18293758245604674,0.05064145751514994,0.0007453108086119093,1.7461091157934727,0.8325989694324893,1.1603449693206083,1.0076666580994968,0.81568063800495,9.578065890942089,0.9126533320126595,1.0118915901771772,20.0,1.4387827904819042,2.975199067124996,-280.4745712097757,0.20090160074374042,337047.3018721635,949331.9293009803,41277.08840317658,skidpad_lateral_force,,,,16.933113601644035,0.8718315637400113,0.9690366966112188,0.8797593077501218,0.25473596005968147,0.45158306485172267,0.24456553050397875,0.4062704515543918,0.0900480277460558,0.07093753536632735,58.766888989117504,201.5886946391167,754,,
1184,staged_genetic,ok,65.9540142990291,0.1560162175767498,0.1835812273288715,0.05200424388788449,0.0,1.736876980233358,0.8197206841242783,1.1690672366402381,0.9,0.5686863949159839,8.497031913053535,0.9166309294271184,1.110210467983108,20.15874585754811,1.410442797263538,1.8,-260.0145541026415,-0.18435476409335627,515213.45318147284,1173074.7857018667,26965.518570735447,skidpad_lateral_force,,,,21.838433459173448,1.3005109856983017,1.7356865240265797,1.692625411302542,1.275348067666223,0.23805576852785632,0.08278488031914895,0.3842224963486207,0.15359631780288427,0.14463380265520984,103.2502302294784,378.58633774872027,752,,
1185,staged_genetic,ok,40.89932645485297,0.1558395793858501,0.18395627451654858,0.05393127702155069,0.0001842619451498971,1.7961676696279045,0.8194782492030276,1.1754156154277384,0.9245460456323685,0.5585630802224718,9.614278892921199,1.0178771134712243,1.0946174861430713,21.713786992577237,1.413732255789835,2.581258716397724,-275.22838600083605,0.03972686409864028,447412.14219067467,1338596.489468725,19172.080654100224,skidpad_lateral_force,,,,10.37713009352604,0.7338462823932943,1.142005184596896,1.0560291001562265,0.6147637845460442,0.28119678056270964,0.11423111543450075,0.43471643777228147,0.08407704013902001,0.06184260720720651,70.28404975327506,245.46497721506282,771,,
1186,staged_genetic,ok,49.392166083268734,0.24165638491459465,0.1837753972654243,0.06363032277690658,0.0007354223082754349,1.7296347491569528,0.8229766846923012,1.15930295432189,1.0292996260326222,0.9328902388832974,10.095168318819239,1.0384442479683127,0.9975610091027399,20.176238089224366,1.3716098211040932,2.6083440633736754,-273.1186314587952,-0.0023457785119635234,314751.04804229824,1365784.909894549,33609.02776167025,skidpad_lateral_force,,,,10.923003651989221,0.734724078403309,1.1760977180801497,1.0943859993518126,0.48614585755984013,0.4958182857247628,0.2026777925531915,0.4307262783904288,0.08898341954878815,0.06838427183620617,70.27913428365365,246.8843980930068,752,,
1187,staged_genetic,ok,39.58383822098483,0.16260393716923532,0.18390499144880348,0.054265924704886545,0.0,1.6923292825370337,0.7931812643163092,1.1740044126379505,1.047331237358213,0.5261544690169104,8.815525669889436,1.2037538116714945,1.0866462954138454,20.0,1.4110352105320583,2.170536617271855,-280.41073049881334,-0.15628978192189757,213733.7762980963,935154.4015514087,23276.658771154507,skidpad_lateral_force,,,,7.984435326911957,0.8423256411067009,1.4237550641226175,1.3438767531130438,0.9429657787841345,0.24666159490281422,0.08526457737321194,0.47018480947085073,0.08502443177346537,0.048482727574695315,86.72711984163313,308.4889367204413,769,,
1188,staged_genetic,ok,41.91611312094459,0.21963214584258328,0.1832236007054114,0.05588923498625549,0.0009109228653105669,1.6955260589458159,0.8285504473139563,1.2126846545557455,0.9901899680555241,0.9725861895218822,9.363449144864381,0.9428314142266825,1.0353537809839233,20.024922608974745,1.3634945365620574,2.4710893817747976,-311.8616823016249,0.5816669027597874,318864.2481489605,982526.312027951,28327.15161542269,skidpad_lateral_force,,,,8.0324791269429,0.5690149193503896,1.1326470392625034,1.0505806223104868,0.4479733966511311,0.4263097299362857,0.21959177097203725,0.423284386170603,0.09789770843404527,0.08241295034371361,68.62967902778999,239.26735107501563,751,,
1189,staged_genetic,ok,46.580958805516424,0.22216594770846906,0.18101161629354906,0.06899607694937675,0.000924487381141821,1.6042503367610819,0.789685653596048,1.1789068429023661,0.9678238726455296,0.66989628181054,10.55270127642185,1.1866142005227331,1.1506728004044129,20.04517664265647,1.4062851520914148,2.0110793392880324,-233.93747079489853,-0.14410537237514962,292668.3990521353,1242554.4738917814,18196.99908776048,skidpad_lateral_force,,,,10.256330684274605,0.7543137902961514,1.594104344182018,1.5195209824911329,1.0668336391047737,0.3146638361527437,0.10815542440318307,0.4818969224939753,0.09815496006953743,0.060966287437159906,99.4951398197146,354.9481653868166,754,,
1190,staged_genetic,ok,102.37227060718341,0.1408499273480276,0.18156260529853552,0.055229712296836035,0.0009744683117619193,1.6818273158931685,0.8414242845843093,1.2000168456152354,0.9140197166795666,0.8584280578000761,6.8024694731493875,1.0099961325421087,1.030844666511327,20.29981383958833,1.4242603025332727,2.175587310452832,-262.2990826867232,0.131961378689321,493818.93511220254,1229102.350480459,25444.778593864718,skidpad_lateral_force,,,,24.030579167474652,1.9787017609839268,1.4023225029603665,1.354957731326108,-0.4232039733938543,1.2356805582824075,0.7186435404329603,0.36138338178261264,0.16308430502834362,0.07022836185777151,70.04334021272427,245.21077168160102,716,,
1191,staged_genetic,ok,43.28315991200153,0.2594245344635709,0.18543093401382074,0.05841838905128688,0.00018577628050159338,1.6858056977703195,0.8354982098895507,1.1987148757148736,1.0017927068907864,0.7383632092538223,8.90008616517027,1.0271186406640154,1.139816428833531,20.264129876345624,1.425359726014499,2.223069046452132,-264.0483356476452,-0.011608253869940499,435956.8498433151,1133968.6328663419,20242.77359498266,skidpad_lateral_force,,,,8.180090466990226,0.7252995249189452,1.2801264439865097,1.2003781221371568,0.6796621063715055,0.40286696160766683,0.1528744873501998,0.44476519253198954,0.0885571858646855,0.06336229041817011,76.03859835034181,266.9277648796022,751,,
1192,staged_genetic,ok,373.2710454447965,0.23991637114832098,0.18291597777453683,0.06636117557774038,0.000816227303668104,1.561126766738012,0.9011313705919035,1.2471016228589644,0.9741016279847747,0.8667880666776578,8.172209893134692,1.0063409674798933,1.1442766950107701,20.707918371965622,1.3882641390688257,2.182602244330444,-259.80357096680734,0.007480618844575889,293276.49242832407,1048189.5077684738,55644.53950635028,skidpad_lateral_force,,,,185.04496866324195,1.9448540548987039,5.903766054101712,5.901920051217361,3.866398029748601,1.1816367260889036,0.5407596378491623,0.14762564344379517,0.46736719094530516,0.3638084300336567,308.25371159269974,1185.1986004793296,716,,
1193,staged_genetic,ok,42.99085811349695,0.20425480971175905,0.18353706009742965,0.056157660266809066,0.000860295810838543,1.608154575494602,0.818927832386953,1.2080420966426604,0.9900994960633792,0.60511280569495,8.274416363482674,0.989581958945013,1.1035504547895183,20.169864942048005,1.3814240118886607,2.1793168876203475,-268.8667618308839,-0.00242601948916284,460999.17375710147,1107163.6795272373,35526.892437754635,skidpad_lateral_force,,,,7.713683792128657,0.7861711360242325,1.4571749961647595,1.3814815988844948,0.8974280384109037,0.3513521296214023,0.12631437499999998,0.46353809055061374,0.092403663723745,0.06072681683752073,88.52974438225525,313.7547344726078,752,,
1194,staged_genetic_long_eval,ok,42.40115665168977,0.15644064019494391,0.18470757775823737,0.05891747662509809,0.0009800428089768295,1.4233227633772811,0.8931416244760378,1.2044708615830253,0.9812160166863583,0.8392255548894783,8.958288549606324,1.0323855801605717,1.1377465465557817,20.035343233569247,1.5170993353048363,2.103170567636011,-277.77374542701085,0.02323828718561514,254053.51182592267,1316885.6992138866,69337.67343602664,skidpad_lateral_force,,,,7.617180343700303,0.7488432522667828,1.37912633415245,1.3028270109846456,0.8112184361870023,0.366575546699536,0.13299807692307694,0.45236182973543454,0.09121373291384047,0.06340006216467005,82.86933617498457,291.1882271033505,754,,
1195,staged_genetic_long_eval,ok,39.61016908705556,0.23828577985560012,0.18365306105248347,0.057710889390832576,0.00041016478631016143,1.6526946413229981,0.8310487897133746,1.1966524711841102,0.9552663726683565,0.8526870103947308,9.447033401303717,0.8705437504478452,1.0951028817338297,20.228563470370638,1.3637980848891367,2.008054165229692,-284.31550846107905,0.010270469736406582,348247.49092465424,1416473.1136465387,32007.089308567018,skidpad_lateral_force,,,,8.225926774453352,0.7416063202791447,1.4839559471425863,1.4063670432844053,1.0139846491799995,0.22964123296133038,0.07751928,0.47355780283227267,0.09415411253259819,0.06022368280560998,90.6603312162253,321.59884489090643,750,,
1196,staged_genetic_long_eval,ok,39.31956545005454,0.1283998343470166,0.1824302146778132,0.06475142454066941,0.0009608081920617237,1.7140228222778073,0.8639942795198264,1.264756152866331,1.0064093589086398,0.8950524357985346,7.8533778793862705,0.9002497758000674,1.0741747045675039,20.02562000431955,1.4234791268697877,2.060673408175388,-227.88556526955495,0.11703721065404908,407500.2900272527,1367051.242326663,26533.256568516485,skidpad_lateral_force,,,,7.9804282424885615,0.7833477143737334,1.4759394128822956,1.3971979047318313,1.014137533660598,0.23299723394134386,0.07776531859557867,0.47564184583814123,0.08315010045766631,0.04913815667262324,91.29957706790906,325.9946989376763,769,,
1197,staged_genetic_long_eval,ok,44.3704135056855,0.11888365183598315,0.18099535849094903,0.06851645407318224,0.0009608081920617236,1.7140228222778076,0.7958867717288269,1.1703470532767632,1.0064093589086398,0.7883065271495017,7.8533778793862705,0.9002497758000674,1.0876343714804768,20.02562000431955,1.2986072904561703,2.060673408175388,-227.88556526955495,0.11703721065404908,407500.29002725263,1367051.242326663,26533.25656851649,skidpad_lateral_force,,,,8.358692684470958,0.8039736245433091,1.4038474364787485,1.327057417729275,0.8229365667350987,0.3770594930483528,0.13501868874172177,0.45793693338456437,0.08903216242447429,0.06069177251772569,87.88012520756853,312.8905867576488,755,,
1198,staged_genetic_long_eval,ok,38.50681540316584,0.16260393716923532,0.18390499144880348,0.054265924704886545,0.0,1.6923292825370337,0.7931812643163092,1.1740044126379505,1.047331237358213,0.5261544690169104,8.815525669889436,1.2037538116714945,1.0866462954138454,20.0,1.4110352105320583,2.170536617271855,-280.41073049881334,-0.15628978192189757,213733.7762980963,935154.4015514087,23276.658771154507,skidpad_lateral_force,,,,7.610761851654246,0.7722986234308759,1.3910266140317853,1.3124776439914452,0.9006149931799997,0.24962192820049547,0.08683363999999996,0.46082260683195636,0.08483676405161497,0.052424879572208795,85.24776362054135,301.57600638257475,750,,
1199,staged_genetic_long_eval,ok,46.26229357172949,0.19897701661751693,0.18354794535410074,0.05985094484655782,0.0006929986270441951,1.6504742718020282,0.7867795630853562,1.216595498955783,0.9288606792358403,0.8638496818330118,7.302683011029907,1.0056196711313021,1.0988484313327938,20.31713110835362,1.4688543170717023,2.8678092354276385,-270.7696817457294,-0.02235491004141505,303126.5565196709,1215657.5496930182,37136.21148620623,skidpad_lateral_force,,,,9.439622155783482,0.802715705922037,1.3004299652953277,1.2208379262193698,0.679202158788079,0.42121223200794233,0.15938405298013245,0.44796523586367387,0.08589753715163138,0.05970915801079548,79.10014125347455,277.86149508826253,755,,
1200,staged_genetic,ok,42.866928159739565,0.16260393716923532,0.18390499144880348,0.054265924704886545,0.0,1.6923292825370337,0.7931812643163092,1.1740044126379505,1.047331237358213,0.5261544690169104,8.815525669889436,1.2037538116714945,1.0866462954138454,20.0,1.4110352105320583,2.170536617271855,-280.41073049881334,-0.15628978192189757,213733.7762980963,935154.4015514087,23276.658771154507,skidpad_lateral_force,,,,7.814429026367049,0.7854989281561884,1.400381717048015,1.3239290370790329,0.840377363424202,0.3607321743602007,0.13110866489361703,0.45637797736233165,0.09125097380284271,0.060824557252800004,83.60623826758149,300.85215108757984,752,,
1201,staged_genetic,ok,42.806880559113296,0.1283998343470166,0.1824302146778132,0.06475142454066941,0.0009608081920617237,1.7140228222778073,0.8639942795198264,1.264756152866331,1.0064093589086398,0.8950524357985346,7.8533778793862705,0.9002497758000674,1.0741747045675039,20.02562000431955,1.4234791268697877,2.060673408175388,-227.88556526955495,0.11703721065404908,407500.2900272527,1367051.242326663,26533.256568516485,skidpad_lateral_force,,,,7.767213306719511,0.7788227197816916,1.4942027885680653,1.4188529083904458,0.9507269600066403,0.33272557373217504,0.12000863213811419,0.4685065610176208,0.09304938380550795,0.06272317254605372,91.4671537153524,327.467022691683,753,,
1202,staged_genetic,ok,42.906339332298984,0.23828577985560012,0.18365306105248347,0.057710889390832576,0.00041016478631016143,1.6526946413229981,0.8310487897133746,1.1966524711841102,0.9552663726683565,0.8526870103947308,9.447033401303717,0.8705437504478452,1.0951028817338297,20.228563470370638,1.3637980848891367,2.008054165229692,-284.31550846107905,0.010270469736406582,348247.49092465424,1416473.1136465387,32007.089308567018,skidpad_lateral_force,,,,7.781223326579019,0.7263300774129117,1.475862447764636,1.3998429548674005,0.9242107122715225,0.3521340375211223,0.12393300662251652,0.46755712638128677,0.09139432913634433,0.057599689117657595,88.95125096379742,316.3956283676049,755,,
1203,staged_genetic,ok,103.12326556869228,0.1558395793858501,0.18395627451654858,0.05393127702155069,0.0001842619451498971,1.7961676696279045,0.8194782492030276,1.1754156154277384,0.9245460456323685,0.5585630802224718,9.614278892921199,1.0178771134712243,1.0946174861430713,21.713786992577237,1.413732255789835,2.581258716397724,-275.22838600083605,0.03972686409864028,447412.14219067467,1338596.489468725,19172.080654100224,skidpad_lateral_force,,,,23.588854252011902,2.048777551123418,1.3859707332975841,1.3414205531237509,-0.5490022992997201,1.2631362530212136,0.7786929855742298,0.34857678238031126,0.171450226006858,0.08515805422540247,66.77075772517921,234.25307393980793,714,,
1204,staged_genetic,ok,40.402278968941225,0.19924091770822172,0.1828308025821172,0.05701454554179955,0.0008132406331239445,1.67104505721053,0.7924392499589619,1.196974097419501,0.9,0.8725080102015867,7.407834912565865,0.9636187260577883,1.0479616527179791,20.43073408208958,1.4107323900095998,2.1428073743513405,-258.54289552247656,0.011276588172999345,600000.0,1094419.3059317602,13211.01279815318,skidpad_lateral_force,,,,8.377982268200508,0.8039092734544633,1.5136295876588697,1.435907993144949,1.0450988778315653,0.23197935793990854,0.07803868700265255,0.4787930282061394,0.08847037843743251,0.05175607360639028,93.62991818410794,332.8619134113257,754,,
1205,staged_genetic,ok,42.49813808424755,0.23645273013049345,0.18446403657521168,0.05449161075397027,0.0005874171037475246,1.6437753293578146,0.8360399246584795,1.174486783307005,0.9615414126040462,0.8173621113288798,9.112256316690036,0.9265313135280033,1.0433881389613395,20.25375497139382,1.3668496338334208,1.9943224743156864,-313.9428731354529,0.06490751658118109,338537.3864071559,867228.2533500532,31952.69969028469,skidpad_lateral_force,,,,7.581713870728642,0.7624110837781614,1.4350814508213146,1.358091349801633,0.8793727285704789,0.3517234016941937,0.12552081117021274,0.46373123259641263,0.09460984870267478,0.06242094106895223,86.50441291978733,305.2545471968755,752,,
1206,staged_genetic,ok,37.209264998830484,0.20152566545539527,0.18341752167634773,0.05490901657046836,0.0008565905408235508,1.608106837581517,0.8195851684011859,1.2069246457606737,1.0204007147301084,0.6224563204857432,9.168708509875959,1.0244079872597247,1.1037563989837642,21.12478982008011,1.3814223601062847,2.1949114402391654,-268.7536670571162,-0.04603229066316482,462273.83845659223,1088265.7647345404,16496.37011703697,skidpad_lateral_force,,,,7.330226615349351,0.7444665224227818,1.3295442084061864,1.2473680800160625,0.849834804001297,0.24780870106673802,0.08689666666666662,0.4601746136668919,0.08014097299738666,0.04744883887609515,82.54780027621544,290.38124912288816,771,,
1207,staged_genetic,ok,49.530298342870346,0.21963214584258328,0.1832236007054114,0.05588923498625549,0.0009109228653105669,1.6955260589458159,0.8285504473139563,1.2126846545557455,0.9901899680555241,0.9725861895218822,9.363449144864381,0.9428314142266825,1.0353537809839233,20.024922608974745,1.3634945365620574,2.4710893817747976,-311.8616823016249,0.5816669027597874,318864.2481489605,982526.312027951,28327.15161542269,skidpad_lateral_force,,,,8.16086277579466,0.5768333914469697,1.2137405267381427,1.1382834942843554,0.3896052695805596,0.6203587565414926,0.27516246604527306,0.42127989850737263,0.10023456596148751,0.0850615667573004,69.54129844694276,250.56799547329044,751,,
1208,staged_genetic,ok,37.864397673092554,0.15644064019494391,0.18470757775823737,0.05891747662509809,0.0009800428089768295,1.4233227633772811,0.8931416244760378,1.2044708615830253,0.9812160166863583,0.8392255548894783,8.958288549606324,1.0323855801605717,1.1377465465557817,20.035343233569247,1.5170993353048363,2.103170567636011,-277.77374542701085,0.02323828718561514,254053.51182592267,1316885.6992138866,69337.67343602664,skidpad_lateral_force,,,,7.540644091861954,0.7656286545400575,1.351132653960569,1.2705191581731954,0.8694872952210659,0.249581673317201,0.087773811443433,0.45971786708089357,0.08090516086316422,0.04793334854927062,81.62258668343532,288.99230901506104,769,,
1209,staged_genetic,ok,9046.631215115773,0.023079808422159162,0.18063831967611113,0.04165124129493637,0.0077439441775855175,1.8942773168983023,1.0963906497677158,1.3093909035355464,1.5387497446367426,1.000718702320187,13.163972367507279,1.256706948066656,1.0463709159680215,24.34535330735463,0.9636945308114089,2.3727656607700096,-427.3461972477705,-0.35596562835659856,559570.4547670535,283579.4306278086,73144.47127866735,skidpad_lateral_force,,,,5285.911426779852,1.7854496677502854,250.3847109342155,19.836119781755983,-17.980863104045447,19.835364707878632,18.00524682727272,249.59774001704125,0.6454327799025183,0.30969389175822987,3338.1986905085714,3699.341557700024,770,,
1210,staged_genetic,ok,123.12213342833599,0.12521090055528245,0.18962981912639437,0.01702167202664208,0.00037560863502266616,1.6077649449896925,1.6372965155605588,1.2043806155155283,1.1037480612517823,1.2459928804271423,12.745501442958119,1.2213619085971943,0.8065848963006971,49.956327441986865,0.9697171472453379,3.098592980279117,-330.9294425408352,0.8155964561606233,581485.6587833929,1026662.9442215689,79026.03516414667,skidpad_lateral_force,,,,17.245151653723312,1.7446945247400074,1.9609124048292284,1.948982889320763,-1.6949207235182764,1.9430895542290316,1.7138466801566579,0.21597026774080844,0.2554288004732251,0.21539072840011694,90.0947496638695,346.119407768455,766,,
1211,staged_genetic,ok,120.75359814250449,0.25864052124186165,0.19077048647435288,0.07686019752669943,0.006360081502189762,1.321692151066606,1.32747396312802,1.3308787438722804,1.1328777629601483,1.1160814503016654,2.9410493040447405,1.202595203541128,1.3453636544374068,47.57764377189156,0.7937201017788388,1.9886558482207846,-318.14753650145315,0.6765873169480172,457107.8751439273,622216.4756608456,3638.0631159133695,skidpad_lateral_force,,,,26.049895331017723,1.8816964580755184,1.6294434857476854,1.6103139479625446,-1.3100745520624173,1.6004031472898474,1.336707405046481,0.24894791070191594,0.2162110753327042,0.18211494207240897,74.99544749029435,264.63576763483735,753,,
1212,staged_genetic,ok,151.94710476095545,0.05867163640044684,0.18991980217303214,0.037053318150616806,0.0047221236865741326,1.3404896743199064,1.765313395766509,1.1005592378986244,1.0665741397078272,0.6086756420039513,7.009096355332222,0.8764554349724134,0.8771361813632725,60.18586757541474,1.2826630901268423,4.323968548581632,-145.2996244857464,0.175035435190384,183068.72159749037,518659.2824838231,14379.015423912886,skidpad_lateral_force,,,,17.612558387396415,1.4935093631210032,2.6237918550841486,2.619365007361274,-2.367242438796543,2.615955358475691,2.3845627458244683,0.1523504414735859,0.30977493235825987,0.24178671399741708,123.78888681380097,494.5630634203039,752,,
1213,staged_genetic,ok,131.16064490873958,-0.06678318704964409,0.18040405715921146,0.04637465356100865,0.004008076427167219,1.3702141176198466,1.0927900988554822,1.2058895221084538,1.8018452618230953,0.5271648124951228,11.891940021605375,1.1540862794991258,1.1408161634870424,56.715070696959906,1.4102816855283518,2.3687275073272667,-178.20516699327334,0.06178313683551084,254443.96280442836,614858.5252160529,12796.652565271948,skidpad_lateral_force,,,,20.701208810004974,1.7982321308028832,2.0370217362348533,2.025024738025384,-1.6632367900464184,2.0162769914889496,1.6912231081962859,0.2207540810007333,0.2470787565914437,0.208384023688191,91.78707493259854,327.8437993294988,754,,
1214,staged_genetic,ok,151.53283576735888,0.19024572429667955,0.1867067579897579,0.016275100798630746,0.007102139843482535,1.0655908898999331,1.1299367310565473,1.0117876965339672,1.863244422229346,0.9352937837965946,2.2498848587700127,1.279580588227963,1.268771507004051,69.78254064389955,1.3654156618726492,3.4146361270564434,-264.73457029762073,-0.2845670397125324,515085.4972852015,1259138.1014613125,89254.10332124702,skidpad_lateral_force,,,,18.606498110590547,1.4834889928891812,2.5909065122502732,2.586146974149947,-2.3317202607636114,2.580939177003098,2.353413677609561,0.1569725559323768,0.303332737975757,0.2348006326655486,121.38118213706937,449.2588931415876,753,,
1215,staged_genetic,ok,1109.408319607801,0.16045027370133427,0.19168649283082773,0.07780125220599972,0.006551928735716986,1.5016197802379931,1.0845535539347497,1.3239455318795104,1.5029697036001592,1.1828134826347223,5.185845531115234,1.0115563747449081,1.0047315125709584,68.83478024244457,0.952244193337181,2.58550298159734,-333.0167000446337,-0.23537235612654184,549064.0571793974,331720.09115165926,98309.16556134664,skidpad_lateral_force,,,,68.28962382498622,1.8358093881292707,20.626900290630456,3.2227001428889417,-3.008942963226849,3.2226870732121315,3.009286207982094,20.3735912246377,77.733844685317,0.2608704903610101,771.4315143614789,6349.650476918421,715,,
