x,y,z,intensity,ring,angle_deg,range
21.4545,-6.65854,-0.597652,2,16,-17.242,22.472
19.3249,-7.57645,-0.675519,3,17,-21.408,20.768
17.6305,-8.43767,-0.751199,2,18,-25.575,19.56
15.8309,-4.9132,-0.734141,4,19,-17.242,16.592
14.5798,-5.7161,-0.786731,4,20,-21.408,15.68
13.5739,-6.49625,-0.844225,5,21,-25.575,15.072
12.4454,-3.8625,-0.80796,6,22,-17.242,13.056
11.7706,-4.61473,-0.858795,4,23,-21.408,12.672
11.0504,-5.28852,-0.904143,6,24,-25.575,12.284
10.3658,-3.2171,-0.864867,6,25,-17.242,10.888
9.7325,-3.8157,-0.894911,6,26,-21.408,10.492
9.19828,-4.40215,-0.932882,4,27,-25.575,10.24
8.83265,-2.74126,-0.900606,4,28,-17.242,9.292
8.33841,-3.26913,-0.925074,6,29,-21.408,9.004
7.37932,-2.89311,-0.959032,5,30,-21.408,7.984
6.63601,-2.60169,-0.988424,6,31,-21.408,7.196
5.94562,-2.33102,-0.999599,8,32,-21.408,6.464
5.36375,-2.1029,-1.00353,6,33,-21.408,5.848
4.90068,-1.92135,-1.01061,10,34,-21.408,5.36
4.52315,-1.77333,-1.01868,7,35,-21.408,4.964
4.20871,-1.65005,-1.02789,9,36,-21.408,4.636
3.9245,-1.53863,-1.03273,6,37,-21.408,4.34
2.91675,-1.14353,-1.06195,20,38,-21.408,3.308
2.20195,-0.863288,-1.08949,4,39,-21.408,2.604
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
70.1885,-27.8009,4.22603,9,4,-21.608,75.612
62.6585,-24.8184,2.57961,8,5,-21.608,67.444
58.2145,-28.1106,2.09031,11,6,-25.775,64.68
65.7091,-20.6449,1.82158,5,7,-17.442,68.9
59.237,-23.4632,1.30903,9,8,-21.608,63.728
51.7917,-25.0092,0.842238,6,9,-25.775,57.52
58.6395,-18.4238,0.53745,1,10,-17.442,61.468
53.9201,-21.3572,0.165988,13,11,-21.608,57.996
45.3098,-21.8792,-0.151897,0,12,-25.775,50.316
32.5919,-10.2399,-0.304678,1,13,-17.442,34.164
29.0823,-11.5192,-0.463536,1,14,-21.608,31.284
25.4213,-12.2755,-0.584921,1,15,-25.775,28.236
21.5037,-6.75616,-0.599673,3,16,-17.442,22.548
19.328,-7.65564,-0.67656,3,17,-21.608,20.8
17.6585,-8.52697,-0.753657,3,18,-25.775,19.624
15.8479,-4.97921,-0.735734,4,19,-17.442,16.628
14.6117,-5.78755,-0.789541,4,20,-21.608,15.736
13.5583,-6.54707,-0.844673,5,21,-25.775,15.08
12.4623,-3.91549,-0.80994,6,22,-17.442,13.088
11.7729,-4.66314,-0.860151,4,23,-21.608,12.692
11.0462,-5.334,-0.905321,6,24,-25.775,12.3
10.385,-3.26283,-0.867409,6,25,-17.442,10.92
9.73395,-3.85552,-0.896276,5,26,-21.608,10.508
9.17928,-4.43249,-0.932517,5,27,-25.775,10.236
8.83442,-2.77566,-0.901769,5,28,-17.442,9.304
8.32695,-3.29822,-0.925074,6,29,-21.608,9.004
7.37287,-2.92032,-0.959513,5,30,-21.608,7.988
6.63426,-2.62776,-0.989523,7,31,-21.608,7.204
5.9301,-2.34885,-0.998362,7,32,-21.608,6.456
5.36737,-2.12596,-1.00559,7,33,-21.608,5.86
4.91221,-1.94567,-1.01438,6,34,-21.608,5.38
4.52421,-1.79199,-1.02032,8,35,-21.608,4.972
4.1993,-1.6633,-1.027,7,36,-21.608,4.632
3.91549,-1.55089,-1.03178,7,37,-21.608,4.336
2.9057,-1.15092,-1.05939,17,38,-21.608,3.3
2.19216,-0.868293,-1.08614,4,39,-21.608,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
70.1885,-27.8009,4.22603,9,4,-21.608,75.612
62.6585,-24.8184,2.57961,8,5,-21.608,67.444
58.2145,-28.1106,2.09031,11,6,-25.775,64.68
65.7091,-20.6449,1.82158,5,7,-17.442,68.9
59.237,-23.4632,1.30903,9,8,-21.608,63.728
51.7917,-25.0092,0.842238,6,9,-25.775,57.52
58.6395,-18.4238,0.53745,1,10,-17.442,61.468
53.9201,-21.3572,0.165988,13,11,-21.608,57.996
45.3098,-21.8792,-0.151897,0,12,-25.775,50.316
32.5919,-10.2399,-0.304678,1,13,-17.442,34.164
29.0823,-11.5192,-0.463536,1,14,-21.608,31.284
25.4213,-12.2755,-0.584921,1,15,-25.775,28.236
21.5037,-6.75616,-0.599673,3,16,-17.442,22.548
19.328,-7.65564,-0.67656,3,17,-21.608,20.8
17.6585,-8.52697,-0.753657,3,18,-25.775,19.624
15.8479,-4.97921,-0.735734,4,19,-17.442,16.628
14.6117,-5.78755,-0.789541,4,20,-21.608,15.736
13.5583,-6.54707,-0.844673,5,21,-25.775,15.08
12.4623,-3.91549,-0.80994,6,22,-17.442,13.088
11.7729,-4.66314,-0.860151,4,23,-21.608,12.692
11.0462,-5.334,-0.905321,6,24,-25.775,12.3
10.385,-3.26283,-0.867409,6,25,-17.442,10.92
9.73395,-3.85552,-0.896276,5,26,-21.608,10.508
9.17928,-4.43249,-0.932517,5,27,-25.775,10.236
8.83442,-2.77566,-0.901769,5,28,-17.442,9.304
8.32695,-3.29822,-0.925074,6,29,-21.608,9.004
7.37287,-2.92032,-0.959513,5,30,-21.608,7.988
6.63426,-2.62776,-0.989523,7,31,-21.608,7.204
5.9301,-2.34885,-0.998362,7,32,-21.608,6.456
5.36737,-2.12596,-1.00559,7,33,-21.608,5.86
4.91221,-1.94567,-1.01438,6,34,-21.608,5.38
4.52421,-1.79199,-1.02032,8,35,-21.608,4.972
4.1993,-1.6633,-1.027,7,36,-21.608,4.632
3.91549,-1.55089,-1.03178,7,37,-21.608,4.336
2.9057,-1.15092,-1.05939,17,38,-21.608,3.3
2.19216,-0.868293,-1.08614,4,39,-21.608,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.9761,-27.9998,4.21909,16,4,-21.808,75.488
0,0,0,0,5,0,0
58.0189,-28.2664,2.08682,11,6,-25.975,64.572
65.6518,-20.879,1.822,4,7,-17.642,68.916
59.0508,-23.6282,1.30673,10,8,-21.808,63.616
51.74,-25.2074,0.842823,5,9,-25.975,57.56
58.5405,-18.6174,0.537136,1,10,-17.642,61.432
53.7932,-21.5245,0.165828,10,11,-21.808,57.94
45.323,-22.081,-0.152199,0,12,-25.975,50.416
32.5597,-10.3549,-0.304714,1,13,-17.642,34.168
29.0642,-11.6296,-0.463892,1,14,-21.808,31.308
25.479,-12.4132,-0.587241,1,15,-25.975,28.348
21.4914,-6.83482,-0.599992,3,16,-17.642,22.56
19.3272,-7.73346,-0.677471,3,17,-21.808,20.828
17.679,-8.61307,-0.755807,3,18,-25.975,19.68
15.8495,-5.04055,-0.736619,4,19,-17.642,16.648
14.6063,-5.84446,-0.790344,4,20,-21.808,15.752
13.5318,-6.5926,-0.844449,5,21,-25.975,15.076
12.4524,-3.96018,-0.810188,5,22,-17.642,13.092
11.7788,-4.7131,-0.861777,5,23,-21.808,12.716
11.0132,-5.36554,-0.904143,6,24,-25.975,12.284
10.3773,-3.30026,-0.867726,5,25,-17.642,10.924
9.73523,-3.89539,-0.897641,5,26,-21.808,10.524
9.16375,-4.46451,-0.932517,4,27,-25.975,10.236
8.84744,-2.81372,-0.904095,5,28,-17.642,9.328
8.33755,-3.33613,-0.92754,6,29,-21.808,9.028
7.37001,-2.94899,-0.960473,5,30,-21.808,7.996
6.61768,-2.64796,-0.988424,8,31,-21.808,7.196
5.92554,-2.37101,-0.998981,6,32,-21.808,6.46
5.35992,-2.14468,-1.00559,7,33,-21.808,5.86
4.89444,-1.95843,-1.01212,9,34,-21.808,5.368
4.5252,-1.81068,-1.02196,7,35,-21.808,4.98
4.20071,-1.68085,-1.02877,7,36,-21.808,4.64
3.91727,-1.56743,-1.03368,7,37,-21.808,4.344
2.91573,-1.16668,-1.06452,19,38,-21.808,3.316
2.18575,-0.874591,-1.08447,3,39,-21.808,2.592
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.9761,-27.9998,4.21909,16,4,-21.808,75.488
0,0,0,0,5,0,0
58.0189,-28.2664,2.08682,11,6,-25.975,64.572
65.6518,-20.879,1.822,4,7,-17.642,68.916
59.0508,-23.6282,1.30673,10,8,-21.808,63.616
51.74,-25.2074,0.842823,5,9,-25.975,57.56
58.5405,-18.6174,0.537136,1,10,-17.642,61.432
53.7932,-21.5245,0.165828,10,11,-21.808,57.94
45.323,-22.081,-0.152199,0,12,-25.975,50.416
32.5597,-10.3549,-0.304714,1,13,-17.642,34.168
29.0642,-11.6296,-0.463892,1,14,-21.808,31.308
25.479,-12.4132,-0.587241,1,15,-25.975,28.348
21.4914,-6.83482,-0.599992,3,16,-17.642,22.56
19.3272,-7.73346,-0.677471,3,17,-21.808,20.828
17.679,-8.61307,-0.755807,3,18,-25.975,19.68
15.8495,-5.04055,-0.736619,4,19,-17.642,16.648
14.6063,-5.84446,-0.790344,4,20,-21.808,15.752
13.5318,-6.5926,-0.844449,5,21,-25.975,15.076
12.4524,-3.96018,-0.810188,5,22,-17.642,13.092
11.7788,-4.7131,-0.861777,5,23,-21.808,12.716
11.0132,-5.36554,-0.904143,6,24,-25.975,12.284
10.3773,-3.30026,-0.867726,5,25,-17.642,10.924
9.73523,-3.89539,-0.897641,5,26,-21.808,10.524
9.16375,-4.46451,-0.932517,4,27,-25.975,10.236
8.84744,-2.81372,-0.904095,5,28,-17.642,9.328
8.33755,-3.33613,-0.92754,6,29,-21.808,9.028
7.37001,-2.94899,-0.960473,5,30,-21.808,7.996
6.61768,-2.64796,-0.988424,8,31,-21.808,7.196
5.92554,-2.37101,-0.998981,6,32,-21.808,6.46
5.35992,-2.14468,-1.00559,7,33,-21.808,5.86
4.89444,-1.95843,-1.01212,9,34,-21.808,5.368
4.5252,-1.81068,-1.02196,7,35,-21.808,4.98
4.20071,-1.68085,-1.02877,7,36,-21.808,4.64
3.91727,-1.56743,-1.03368,7,37,-21.808,4.344
2.91573,-1.16668,-1.06452,19,38,-21.808,3.316
2.18575,-0.874591,-1.08447,3,39,-21.808,2.592
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.6631,-28.1571,4.20613,12,4,-22.008,75.256
62.1465,-25.1189,2.56569,10,5,-22.008,67.08
57.8805,-28.4494,2.0854,12,6,-26.175,64.528
65.4529,-21.0676,1.81851,4,7,-17.842,68.784
58.9235,-23.8162,1.30575,9,8,-22.008,63.568
51.6123,-25.3684,0.842179,6,9,-26.175,57.516
58.8978,-18.9577,0.541018,1,10,-17.842,61.876
53.6659,-21.6911,0.165668,9,11,-22.008,57.884
45.3067,-22.2691,-0.152405,0,12,-26.175,50.484
32.5995,-10.493,-0.305427,1,13,-17.842,34.248
29.0197,-11.7295,-0.463832,1,14,-22.008,31.304
25.5037,-12.5355,-0.588816,1,15,-26.175,28.424
21.4636,-6.90857,-0.599886,2,16,-17.842,22.556
19.3446,-7.81885,-0.679032,3,17,-22.008,20.876
17.6596,-8.68001,-0.756268,3,18,-26.175,19.692
15.828,-5.09462,-0.736442,3,19,-17.842,16.644
14.5784,-5.89242,-0.789942,4,20,-22.008,15.744
13.5553,-6.6627,-0.847361,5,21,-26.175,15.128
12.4689,-4.0134,-0.812168,5,22,-17.842,13.124
11.7882,-4.76466,-0.863675,4,23,-22.008,12.744
11.0015,-5.40747,-0.904732,6,24,-26.175,12.292
10.3847,-3.34258,-0.869315,6,25,-17.842,10.944
9.72896,-3.93234,-0.898323,5,26,-22.008,10.532
9.18028,-4.51228,-0.935797,5,27,-26.175,10.272
8.84135,-2.8458,-0.904482,5,28,-17.842,9.332
8.34061,-3.37118,-0.929183,6,29,-22.008,9.044
7.35598,-2.97321,-0.959993,5,30,-22.008,7.992
6.62677,-2.67847,-0.991171,5,31,-22.008,7.216
5.92821,-2.39612,-1.00084,7,32,-22.008,6.472
5.35971,-2.16633,-1.00696,7,33,-22.008,5.868
4.90943,-1.98434,-1.01664,6,34,-22.008,5.392
4.51522,-1.825,-1.02114,7,35,-22.008,4.976
4.1912,-1.69404,-1.02789,8,36,-22.008,4.636
3.90817,-1.57964,-1.03273,7,37,-22.008,4.34
2.89057,-1.16834,-1.05682,16,38,-22.008,3.292
2.18942,-0.884938,-1.08781,3,39,-22.008,2.6
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.6631,-28.1571,4.20613,12,4,-22.008,75.256
62.1465,-25.1189,2.56569,10,5,-22.008,67.08
57.8805,-28.4494,2.0854,12,6,-26.175,64.528
65.4529,-21.0676,1.81851,4,7,-17.842,68.784
58.9235,-23.8162,1.30575,9,8,-22.008,63.568
51.6123,-25.3684,0.842179,6,9,-26.175,57.516
58.8978,-18.9577,0.541018,1,10,-17.842,61.876
53.6659,-21.6911,0.165668,9,11,-22.008,57.884
45.3067,-22.2691,-0.152405,0,12,-26.175,50.484
32.5995,-10.493,-0.305427,1,13,-17.842,34.248
29.0197,-11.7295,-0.463832,1,14,-22.008,31.304
25.5037,-12.5355,-0.588816,1,15,-26.175,28.424
21.4636,-6.90857,-0.599886,2,16,-17.842,22.556
19.3446,-7.81885,-0.679032,3,17,-22.008,20.876
17.6596,-8.68001,-0.756268,3,18,-26.175,19.692
15.828,-5.09462,-0.736442,3,19,-17.842,16.644
14.5784,-5.89242,-0.789942,4,20,-22.008,15.744
13.5553,-6.6627,-0.847361,5,21,-26.175,15.128
12.4689,-4.0134,-0.812168,5,22,-17.842,13.124
11.7882,-4.76466,-0.863675,4,23,-22.008,12.744
11.0015,-5.40747,-0.904732,6,24,-26.175,12.292
10.3847,-3.34258,-0.869315,6,25,-17.842,10.944
9.72896,-3.93234,-0.898323,5,26,-22.008,10.532
9.18028,-4.51228,-0.935797,5,27,-26.175,10.272
8.84135,-2.8458,-0.904482,5,28,-17.842,9.332
8.34061,-3.37118,-0.929183,6,29,-22.008,9.044
7.35598,-2.97321,-0.959993,5,30,-22.008,7.992
6.62677,-2.67847,-0.991171,5,31,-22.008,7.216
5.92821,-2.39612,-1.00084,7,32,-22.008,6.472
5.35971,-2.16633,-1.00696,7,33,-22.008,5.868
4.90943,-1.98434,-1.01664,6,34,-22.008,5.392
4.51522,-1.825,-1.02114,7,35,-22.008,4.976
4.1912,-1.69404,-1.02789,8,36,-22.008,4.636
3.90817,-1.57964,-1.03273,7,37,-22.008,4.34
2.89057,-1.16834,-1.05682,16,38,-22.008,3.292
2.18942,-0.884938,-1.08781,3,39,-22.008,2.6
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.4387,-28.3487,4.19853,10,4,-22.208,75.12
61.8697,-25.2586,2.55788,11,5,-22.208,66.876
57.6125,-28.5677,2.07932,12,6,-26.375,64.34
65.2954,-21.2687,1.81618,4,7,-18.042,68.696
58.6956,-23.9628,1.30254,7,8,-22.208,63.412
51.4338,-25.504,0.840715,6,9,-26.375,57.416
59.3105,-19.3193,0.545425,1,10,-18.042,62.38
53.538,-21.8572,0.165507,10,11,-22.208,57.828
50.9195,-25.249,-0.17158,0,12,-26.375,56.836
32.6007,-10.6191,-0.305784,1,13,-18.042,34.288
29.0971,-11.8791,-0.465729,1,14,-22.208,31.432
25.4848,-12.6369,-0.589396,1,15,-26.375,28.452
21.4659,-6.99212,-0.600631,3,16,-18.042,22.584
19.3542,-7.90144,-0.680333,3,17,-22.208,20.916
17.6363,-8.74516,-0.756575,3,18,-26.375,19.7
15.8557,-5.16469,-0.738566,4,19,-18.042,16.692
14.5873,-5.95535,-0.791548,4,20,-22.208,15.776
13.5606,-6.72417,-0.849154,5,21,-26.375,15.16
12.4662,-4.06061,-0.81291,5,22,-18.042,13.136
11.7678,-4.80427,-0.863404,4,23,-22.208,12.74
10.9969,-5.45293,-0.90591,6,24,-26.375,12.308
10.3578,-3.37387,-0.868044,5,25,-18.042,10.928
9.72625,-3.97079,-0.899347,6,26,-22.208,10.544
9.17518,-4.54961,-0.93689,5,27,-26.375,10.284
8.83137,-2.87665,-0.904482,4,28,-18.042,9.332
8.32879,-3.40027,-0.929183,6,29,-22.208,9.044
7.36394,-3.00637,-0.962395,5,30,-22.208,8.012
6.62471,-2.70458,-0.99227,4,31,-22.208,7.224
5.91616,-2.4153,-1.00022,7,32,-22.208,6.468
5.35576,-2.18652,-1.00765,7,33,-22.208,5.872
4.88065,-1.99255,-1.01212,8,34,-22.208,5.368
4.52332,-1.84667,-1.02443,6,35,-22.208,4.992
4.19249,-1.71161,-1.02966,8,36,-22.208,4.644
3.90623,-1.59474,-1.03368,7,37,-22.208,4.344
2.89349,-1.18128,-1.05939,25,38,-22.208,3.3
2.19641,-0.896694,-1.09283,3,39,-22.208,2.612
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.4387,-28.3487,4.19853,10,4,-22.208,75.12
61.8697,-25.2586,2.55788,11,5,-22.208,66.876
57.6125,-28.5677,2.07932,12,6,-26.375,64.34
65.2954,-21.2687,1.81618,4,7,-18.042,68.696
58.6956,-23.9628,1.30254,7,8,-22.208,63.412
51.4338,-25.504,0.840715,6,9,-26.375,57.416
59.3105,-19.3193,0.545425,1,10,-18.042,62.38
53.538,-21.8572,0.165507,10,11,-22.208,57.828
45.3111,-22.468,-0.152682,0,12,-26.375,50.576
32.6007,-10.6191,-0.305784,1,13,-18.042,34.288
29.0971,-11.8791,-0.465729,1,14,-22.208,31.432
25.4848,-12.6369,-0.589396,1,15,-26.375,28.452
21.4659,-6.99212,-0.600631,3,16,-18.042,22.584
19.3542,-7.90144,-0.680333,3,17,-22.208,20.916
17.6363,-8.74516,-0.756575,3,18,-26.375,19.7
15.8557,-5.16469,-0.738566,4,19,-18.042,16.692
14.5873,-5.95535,-0.791548,4,20,-22.208,15.776
13.5606,-6.72417,-0.849154,5,21,-26.375,15.16
12.4662,-4.06061,-0.81291,5,22,-18.042,13.136
11.7678,-4.80427,-0.863404,4,23,-22.208,12.74
10.9969,-5.45293,-0.90591,6,24,-26.375,12.308
10.3578,-3.37387,-0.868044,5,25,-18.042,10.928
9.72625,-3.97079,-0.899347,6,26,-22.208,10.544
9.17518,-4.54961,-0.93689,5,27,-26.375,10.284
8.83137,-2.87665,-0.904482,4,28,-18.042,9.332
8.32879,-3.40027,-0.929183,6,29,-22.208,9.044
7.36394,-3.00637,-0.962395,5,30,-22.208,8.012
6.62471,-2.70458,-0.99227,4,31,-22.208,7.224
5.91616,-2.4153,-1.00022,7,32,-22.208,6.468
5.35576,-2.18652,-1.00765,7,33,-22.208,5.872
4.88065,-1.99255,-1.01212,8,34,-22.208,5.368
4.52332,-1.84667,-1.02443,6,35,-22.208,4.992
4.19249,-1.71161,-1.02966,8,36,-22.208,4.644
3.90623,-1.59474,-1.03368,7,37,-22.208,4.344
2.89349,-1.18128,-1.05939,25,38,-22.208,3.3
2.19641,-0.896694,-1.09283,3,39,-22.208,2.612
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.2433,-28.5514,4.19271,11,4,-22.408,75.016
61.6777,-25.4318,2.5536,12,5,-22.408,66.764
57.3515,-28.6882,2.07351,11,6,-26.575,64.16
65.103,-21.4577,1.8129,7,7,-18.242,68.572
0,0,0,0,8,0,0
51.3624,-25.6923,0.841008,33,9,-26.575,57.436
58.0954,-19.148,0.534862,2,10,-18.242,61.172
53.4059,-22.021,0.165336,9,11,-22.408,57.768
50.8489,-25.4355,-0.171641,0,12,-26.575,56.856
32.5939,-10.7428,-0.306069,1,13,-18.242,34.32
29.1479,-12.0187,-0.467211,1,14,-22.408,31.532
25.555,-12.7831,-0.592047,1,15,-26.575,28.58
21.4946,-7.08453,-0.60212,3,16,-18.242,22.64
19.3154,-7.96438,-0.679943,3,17,-22.408,20.904
17.6879,-8.84779,-0.760109,2,18,-26.575,19.792
15.8528,-5.22501,-0.739274,4,19,-18.242,16.708
14.5997,-6.01994,-0.793354,5,20,-22.408,15.812
13.5585,-6.78218,-0.850498,5,21,-26.575,15.184
12.4709,-4.11035,-0.814148,5,22,-18.242,13.156
11.7842,-4.85901,-0.865844,4,23,-22.408,12.776
11.0063,-5.50556,-0.908265,6,24,-26.575,12.34
10.3763,-3.41999,-0.870586,6,25,-18.242,10.96
9.73075,-4.01232,-0.901053,5,26,-22.408,10.564
9.17706,-4.59052,-0.938712,5,27,-26.575,10.304
8.82883,-2.90995,-0.905258,4,28,-18.242,9.34
8.32055,-3.43084,-0.929594,6,29,-22.408,9.048
7.36075,-3.03508,-0.963356,5,30,-22.408,8.02
6.61523,-2.72768,-0.99227,5,31,-22.408,7.224
5.915,-2.43895,-1.00146,5,32,-22.408,6.476
5.35174,-2.2067,-1.00833,7,33,-22.408,5.876
4.88819,-2.01557,-1.01513,6,34,-22.408,5.384
4.50237,-1.85648,-1.02114,8,35,-22.408,4.976
4.19009,-1.72772,-1.03055,10,36,-22.408,4.648
3.90423,-1.60985,-1.03464,6,37,-22.408,4.348
2.88935,-1.19138,-1.05939,8,38,-22.408,3.3
2.18654,-0.901586,-1.08949,5,39,-22.408,2.604
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
69.2433,-28.5514,4.19271,11,4,-22.408,75.016
61.6777,-25.4318,2.5536,12,5,-22.408,66.764
57.3515,-28.6882,2.07351,11,6,-26.575,64.16
65.103,-21.4577,1.8129,7,7,-18.242,68.572
0,0,0,0,8,0,0
51.3624,-25.6923,0.841008,33,9,-26.575,57.436
58.0954,-19.148,0.534862,2,10,-18.242,61.172
53.4059,-22.021,0.165336,9,11,-22.408,57.768
45.4793,-22.7495,-0.153516,0,12,-26.575,50.852
32.5939,-10.7428,-0.306069,1,13,-18.242,34.32
29.1479,-12.0187,-0.467211,1,14,-22.408,31.532
25.555,-12.7831,-0.592047,1,15,-26.575,28.58
21.4946,-7.08453,-0.60212,3,16,-18.242,22.64
19.3154,-7.96438,-0.679943,3,17,-22.408,20.904
17.6879,-8.84779,-0.760109,2,18,-26.575,19.792
15.8528,-5.22501,-0.739274,4,19,-18.242,16.708
14.5997,-6.01994,-0.793354,5,20,-22.408,15.812
13.5585,-6.78218,-0.850498,5,21,-26.575,15.184
12.4709,-4.11035,-0.814148,5,22,-18.242,13.156
11.7842,-4.85901,-0.865844,4,23,-22.408,12.776
11.0063,-5.50556,-0.908265,6,24,-26.575,12.34
10.3763,-3.41999,-0.870586,6,25,-18.242,10.96
9.73075,-4.01232,-0.901053,5,26,-22.408,10.564
9.17706,-4.59052,-0.938712,5,27,-26.575,10.304
8.82883,-2.90995,-0.905258,4,28,-18.242,9.34
8.32055,-3.43084,-0.929594,6,29,-22.408,9.048
7.36075,-3.03508,-0.963356,5,30,-22.408,8.02
6.61523,-2.72768,-0.99227,5,31,-22.408,7.224
5.915,-2.43895,-1.00146,5,32,-22.408,6.476
5.35174,-2.2067,-1.00833,7,33,-22.408,5.876
4.88819,-2.01557,-1.01513,6,34,-22.408,5.384
4.50237,-1.85648,-1.02114,8,35,-22.408,4.976
4.19009,-1.72772,-1.03055,10,36,-22.408,4.648
3.90423,-1.60985,-1.03464,6,37,-22.408,4.348
2.88935,-1.19138,-1.05939,8,38,-22.408,3.3
2.18654,-0.901586,-1.08949,5,39,-22.408,2.604
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
68.8999,-28.6916,4.17796,8,4,-22.608,74.752
61.4594,-25.5931,2.54824,13,5,-22.608,66.624
57.2688,-28.8972,2.07415,13,6,-26.775,64.18
65.0922,-21.7063,1.8147,5,7,-18.442,68.64
58.3164,-24.2843,1.29786,9,8,-22.608,63.184
51.3688,-25.9201,0.842589,7,9,-26.775,57.544
57.9106,-19.3115,0.533778,2,10,-18.442,61.048
53.5798,-22.3119,0.166114,4,11,-22.608,58.04
50.0384,-25.2488,-0.169202,0,12,-26.775,56.048
32.5676,-10.8603,-0.306176,1,13,-18.442,34.332
29.1058,-12.1203,-0.467211,1,14,-22.608,31.532
25.5102,-12.8722,-0.592047,1,15,-26.775,28.58
21.4621,-7.15699,-0.601907,3,16,-18.442,22.632
19.3133,-8.04251,-0.680854,3,17,-22.608,20.932
17.6498,-8.90588,-0.759801,3,18,-26.775,19.784
15.8572,-5.2879,-0.740336,4,19,-18.442,16.732
14.5786,-6.07086,-0.793354,4,20,-22.608,15.812
13.5526,-6.83847,-0.851618,5,21,-26.775,15.204
12.4867,-4.16396,-0.816128,7,22,-18.442,13.188
11.7782,-4.90472,-0.866657,5,23,-22.608,12.788
10.9906,-5.54574,-0.908559,6,24,-26.775,12.344
10.3567,-3.45366,-0.86995,6,25,-18.442,10.952
9.72772,-4.05086,-0.902076,6,26,-22.608,10.576
9.16098,-4.62253,-0.938712,5,27,-26.775,10.304
8.82617,-2.94327,-0.906033,5,28,-18.442,9.348
8.31587,-3.46292,-0.930416,6,29,-22.608,9.056
7.35377,-3.06229,-0.963837,5,30,-22.608,8.024
6.59104,-2.74467,-0.990072,5,31,-22.608,7.208
5.88456,-2.45047,-0.997744,7,32,-22.608,6.452
5.344,-2.22537,-1.00833,8,33,-22.608,5.876
4.88476,-2.03413,-1.01589,8,34,-22.608,5.388
4.49948,-1.87369,-1.02196,6,35,-22.608,4.98
4.18764,-1.74383,-1.03144,9,36,-22.608,4.652
3.895,-1.62197,-1.03368,6,37,-22.608,4.344
2.88867,-1.20291,-1.06067,9,38,-22.608,3.304
2.19345,-0.913403,-1.09451,3,39,-22.608,2.616
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
68.8999,-28.6916,4.17796,8,4,-22.608,74.752
61.4594,-25.5931,2.54824,13,5,-22.608,66.624
57.2688,-28.8972,2.07415,13,6,-26.775,64.18
65.0922,-21.7063,1.8147,5,7,-18.442,68.64
58.3164,-24.2843,1.29786,9,8,-22.608,63.184
51.3688,-25.9201,0.842589,7,9,-26.775,57.544
57.9106,-19.3115,0.533778,2,10,-18.442,61.048
53.5798,-22.3119,0.166114,4,11,-22.608,58.04
50.0384,-25.2488,-0.169202,0,12,-26.775,56.048
32.5676,-10.8603,-0.306176,1,13,-18.442,34.332
29.1058,-12.1203,-0.467211,1,14,-22.608,31.532
25.5102,-12.8722,-0.592047,1,15,-26.775,28.58
21.4621,-7.15699,-0.601907,3,16,-18.442,22.632
19.3133,-8.04251,-0.680854,3,17,-22.608,20.932
17.6498,-8.90588,-0.759801,3,18,-26.775,19.784
15.8572,-5.2879,-0.740336,4,19,-18.442,16.732
14.5786,-6.07086,-0.793354,4,20,-22.608,15.812
13.5526,-6.83847,-0.851618,5,21,-26.775,15.204
12.4867,-4.16396,-0.816128,7,22,-18.442,13.188
11.7782,-4.90472,-0.866657,5,23,-22.608,12.788
10.9906,-5.54574,-0.908559,6,24,-26.775,12.344
10.3567,-3.45366,-0.86995,6,25,-18.442,10.952
9.72772,-4.05086,-0.902076,6,26,-22.608,10.576
9.16098,-4.62253,-0.938712,5,27,-26.775,10.304
8.82617,-2.94327,-0.906033,5,28,-18.442,9.348
8.31587,-3.46292,-0.930416,6,29,-22.608,9.056
7.35377,-3.06229,-0.963837,5,30,-22.608,8.024
6.59104,-2.74467,-0.990072,5,31,-22.608,7.208
5.88456,-2.45047,-0.997744,7,32,-22.608,6.452
5.344,-2.22537,-1.00833,8,33,-22.608,5.876
