x,y,z,intensity,ring,angle_deg,range
26.6862,-2.10401,-0.396682,2,14,-4.50801,26.772
23.8508,-3.63904,-0.499905,2,15,-8.675,24.132
19.9166,-0.118895,-0.529887,2,16,-0.342031,19.924
18.4529,-1.45487,-0.602399,4,17,-4.50801,18.52
17.2554,-2.63275,-0.670856,4,18,-8.675,17.468
15.1848,-0.0906481,-0.67255,2,19,-0.342031,15.2
14.2378,-1.12254,-0.717491,5,20,-4.50801,14.3
13.4904,-2.0583,-0.765583,7,21,-8.675,13.668
12.1245,-0.0723789,-0.751769,3,22,-0.342031,12.148
11.6012,-0.914664,-0.790482,4,23,-4.50801,11.664
11.1759,-1.70517,-0.834367,8,24,-8.675,11.336
10.2792,-0.0613633,-0.819113,3,25,-0.342031,10.312
9.81354,-0.773723,-0.842711,4,26,-4.50801,9.88
9.45465,-1.44254,-0.874941,5,27,-8.675,9.604
8.86988,-0.05295,-0.863775,3,28,-0.342031,8.912
8.52009,-0.671744,-0.882745,6,29,-4.50801,8.592
7.5533,-0.59552,-0.91675,5,30,-4.50801,7.632
6.8253,-0.538123,-0.949415,4,31,-4.50801,6.912
6.20496,-0.489214,-0.974238,6,32,-4.50801,6.3
5.62558,-0.443534,-0.982936,7,33,-4.50801,5.728
5.14576,-0.405704,-0.991,7,34,-4.50801,5.256
4.74575,-0.374166,-0.998158,6,35,-4.50801,4.864
4.4172,-0.348262,-1.00749,6,36,-4.50801,4.544
4.10934,-0.32399,-1.00989,7,37,-4.50801,4.244
3.05901,-0.24118,-1.04013,6,38,-4.50801,3.24
2.31797,-0.182754,-1.07108,3,39,-4.50801,2.56
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
100.737,-8.29624,5.65817,1,4,-4.70801,101.236
78.2496,-6.4443,3.00523,1,5,-4.70801,78.572
73.8066,-11.5248,2.41543,2,6,-8.875,74.74
83.2751,-0.787826,2.20249,1,7,-0.542031,83.308
78.1429,-6.43551,1.6109,14,8,-4.70801,78.424
73.7068,-11.5092,1.09245,1,9,-8.875,74.608
57.9232,-0.547983,0.506498,0,10,-0.542031,57.928
0,0,0,0,11,0,0
39.0704,-6.10079,-0.119378,0,12,-8.875,39.544
29.8335,-0.28224,-0.266081,1,13,-0.542031,29.836
26.8262,-2.20929,-0.398874,1,14,-4.70801,26.92
23.8933,-3.73091,-0.501065,2,15,-8.875,24.188
19.944,-0.188681,-0.530632,3,16,-0.542031,19.952
18.4358,-1.51829,-0.602008,4,17,-4.70801,18.508
17.2264,-2.68988,-0.670088,3,18,-8.875,17.448
15.2084,-0.143879,-0.673612,2,19,-0.542031,15.224
14.2457,-1.17322,-0.718093,4,20,-4.70801,14.312
13.491,-2.10661,-0.766031,7,21,-8.875,13.676
12.1322,-0.114776,-0.752264,4,22,-0.542031,12.156
11.5939,-0.954827,-0.790211,4,23,-4.70801,11.66
11.1699,-1.74417,-0.834367,8,24,-8.875,11.336
10.2909,-0.0973573,-0.820067,3,25,-0.542031,10.324
9.80284,-0.807319,-0.842029,5,26,-4.70801,9.872
9.43381,-1.47308,-0.873483,6,27,-8.875,9.588
8.86168,-0.0838361,-0.863,3,28,-0.542031,8.904
8.52563,-0.702134,-0.883567,5,29,-4.70801,8.6
7.55909,-0.622534,-0.917711,4,30,-4.70801,7.64
6.82338,-0.561944,-0.949415,3,31,-4.70801,6.912
6.18746,-0.509572,-0.971764,6,32,-4.70801,6.284
5.60828,-0.461874,-0.980191,6,33,-4.70801,5.712
5.14431,-0.423663,-0.991,7,34,-4.70801,5.256
4.73271,-0.389766,-0.995696,8,35,-4.70801,4.852
4.40429,-0.362718,-1.00483,8,36,-4.70801,4.532
4.1198,-0.339289,-1.01274,7,37,-4.70801,4.256
3.06193,-0.252167,-1.04141,5,38,-4.70801,3.244
2.33542,-0.192335,-1.07945,3,39,-4.70801,2.58
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
90.9214,-7.48789,5.10687,6,4,-4.70801,91.372
78.2496,-6.4443,3.00523,1,5,-4.70801,78.572
73.8066,-11.5248,2.41543,2,6,-8.875,74.74
83.2751,-0.787826,2.20249,1,7,-0.542031,83.308
78.1429,-6.43551,1.6109,14,8,-4.70801,78.424
73.7068,-11.5092,1.09245,1,9,-8.875,74.608
57.9232,-0.547983,0.506498,0,10,-0.542031,57.928
0,0,0,0,11,0,0
39.0704,-6.10079,-0.119378,0,12,-8.875,39.544
29.8335,-0.28224,-0.266081,1,13,-0.542031,29.836
26.8262,-2.20929,-0.398874,1,14,-4.70801,26.92
23.8933,-3.73091,-0.501065,2,15,-8.875,24.188
19.944,-0.188681,-0.530632,3,16,-0.542031,19.952
18.4358,-1.51829,-0.602008,4,17,-4.70801,18.508
17.2264,-2.68988,-0.670088,3,18,-8.875,17.448
15.2084,-0.143879,-0.673612,2,19,-0.542031,15.224
14.2457,-1.17322,-0.718093,4,20,-4.70801,14.312
13.491,-2.10661,-0.766031,7,21,-8.875,13.676
12.1322,-0.114776,-0.752264,4,22,-0.542031,12.156
11.5939,-0.954827,-0.790211,4,23,-4.70801,11.66
11.1699,-1.74417,-0.834367,8,24,-8.875,11.336
10.2909,-0.0973573,-0.820067,3,25,-0.542031,10.324
9.80284,-0.807319,-0.842029,5,26,-4.70801,9.872
9.43381,-1.47308,-0.873483,6,27,-8.875,9.588
8.86168,-0.0838361,-0.863,3,28,-0.542031,8.904
8.52563,-0.702134,-0.883567,5,29,-4.70801,8.6
7.55909,-0.622534,-0.917711,4,30,-4.70801,7.64
6.82338,-0.561944,-0.949415,3,31,-4.70801,6.912
6.18746,-0.509572,-0.971764,6,32,-4.70801,6.284
5.60828,-0.461874,-0.980191,6,33,-4.70801,5.712
5.14431,-0.423663,-0.991,7,34,-4.70801,5.256
4.73271,-0.389766,-0.995696,8,35,-4.70801,4.852
4.40429,-0.362718,-1.00483,8,36,-4.70801,4.532
4.1198,-0.339289,-1.01274,7,37,-4.70801,4.256
3.06193,-0.252167,-1.04141,5,38,-4.70801,3.244
2.33542,-0.192335,-1.07945,3,39,-4.70801,2.58
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
90.6838,-7.78711,5.09502,4,4,-4.90801,91.16
78.0116,-6.69893,2.99697,1,5,-4.90801,78.356
73.608,-11.7572,2.41026,2,6,-9.075,74.58
83.132,-1.07669,2.19879,1,7,-0.742031,83.168
77.9686,-6.69524,1.60778,3,8,-4.90801,78.272
73.4727,-11.7355,1.08958,1,9,-9.075,74.412
60.3566,-0.781716,0.527797,0,10,-0.742031,60.364
46.5644,-3.99854,0.133761,0,11,-4.90801,46.736
39.112,-6.24723,-0.119571,0,12,-9.075,39.608
29.8803,-0.386998,-0.266509,1,13,-0.742031,29.884
26.7865,-2.30018,-0.3984,2,14,-4.90801,26.888
24.0065,-3.83447,-0.503717,2,15,-9.075,24.316
19.9393,-0.258246,-0.530525,3,16,-0.742031,19.948
18.4742,-1.5864,-0.60344,4,17,-4.90801,18.552
17.2524,-2.75567,-0.67147,4,18,-9.075,17.484
15.1958,-0.19681,-0.673081,3,19,-0.742031,15.212
14.2495,-1.22362,-0.718494,5,20,-4.90801,14.32
13.4954,-2.15558,-0.766703,6,21,-9.075,13.688
12.1516,-0.157383,-0.753502,4,22,-0.742031,12.176
11.6343,-0.999047,-0.793193,5,23,-4.90801,11.704
11.1756,-1.78503,-0.83525,6,24,-9.075,11.348
10.2865,-0.133227,-0.819749,4,25,-0.742031,10.32
9.83967,-0.844942,-0.845441,5,26,-4.90801,9.912
9.42861,-1.506,-0.873483,6,27,-9.075,9.588
8.87726,-0.114975,-0.86455,3,28,-0.742031,8.92
8.53105,-0.73257,-0.884389,5,29,-4.90801,8.608
7.55687,-0.648916,-0.917711,5,30,-4.90801,7.64
6.83322,-0.586776,-0.951063,4,31,-4.90801,6.924
6.20533,-0.532858,-0.974857,6,32,-4.90801,6.304
5.59486,-0.480436,-0.978131,6,33,-4.90801,5.7
5.15063,-0.44229,-0.992508,8,34,-4.90801,5.264
4.73522,-0.406619,-0.996516,8,35,-4.90801,4.856
4.41466,-0.379091,-1.00749,7,36,-4.90801,4.544
4.11085,-0.353003,-1.01084,7,37,-4.90801,4.248
3.06103,-0.262854,-1.04141,6,38,-4.90801,3.244
2.34922,-0.20173,-1.08614,3,39,-4.90801,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
90.6838,-7.78711,5.09502,4,4,-4.90801,91.16
78.0116,-6.69893,2.99697,1,5,-4.90801,78.356
73.608,-11.7572,2.41026,2,6,-9.075,74.58
83.132,-1.07669,2.19879,1,7,-0.742031,83.168
77.9686,-6.69524,1.60778,3,8,-4.90801,78.272
73.4727,-11.7355,1.08958,1,9,-9.075,74.412
57.9449,-0.75048,0.506708,0,10,-0.742031,57.952
46.5644,-3.99854,0.133761,0,11,-4.90801,46.736
39.112,-6.24723,-0.119571,0,12,-9.075,39.608
29.8803,-0.386998,-0.266509,1,13,-0.742031,29.884
26.7865,-2.30018,-0.3984,2,14,-4.90801,26.888
24.0065,-3.83447,-0.503717,2,15,-9.075,24.316
19.9393,-0.258246,-0.530525,3,16,-0.742031,19.948
18.4742,-1.5864,-0.60344,4,17,-4.90801,18.552
17.2524,-2.75567,-0.67147,4,18,-9.075,17.484
15.1958,-0.19681,-0.673081,3,19,-0.742031,15.212
14.2495,-1.22362,-0.718494,5,20,-4.90801,14.32
13.4954,-2.15558,-0.766703,6,21,-9.075,13.688
12.1516,-0.157383,-0.753502,4,22,-0.742031,12.176
11.6343,-0.999047,-0.793193,5,23,-4.90801,11.704
11.1756,-1.78503,-0.83525,6,24,-9.075,11.348
10.2865,-0.133227,-0.819749,4,25,-0.742031,10.32
9.83967,-0.844942,-0.845441,5,26,-4.90801,9.912
9.42861,-1.506,-0.873483,6,27,-9.075,9.588
8.87726,-0.114975,-0.86455,3,28,-0.742031,8.92
8.53105,-0.73257,-0.884389,5,29,-4.90801,8.608
7.55687,-0.648916,-0.917711,5,30,-4.90801,7.64
6.83322,-0.586776,-0.951063,4,31,-4.90801,6.924
6.20533,-0.532858,-0.974857,6,32,-4.90801,6.304
5.59486,-0.480436,-0.978131,6,33,-4.90801,5.7
5.15063,-0.44229,-0.992508,8,34,-4.90801,5.264
4.73522,-0.406619,-0.996516,8,35,-4.90801,4.856
4.41466,-0.379091,-1.00749,7,36,-4.90801,4.544
4.11085,-0.353003,-1.01084,7,37,-4.90801,4.248
3.06103,-0.262854,-1.04141,6,38,-4.90801,3.244
2.34922,-0.20173,-1.08614,3,39,-4.90801,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
90.2463,-8.06698,5.07199,4,4,-5.10801,90.748
77.8165,-6.9559,2.99039,0,5,-5.10801,78.184
73.4324,-11.9921,2.40586,2,6,-9.275,74.444
82.8758,-1.36273,2.19213,1,7,-0.942031,82.916
77.7734,-6.95205,1.60425,6,8,-5.10801,78.1
73.2734,-11.9661,1.08724,1,9,-9.275,74.252
57.906,-0.952149,0.506393,0,10,-0.942031,57.916
46.9446,-4.19631,0.134895,0,11,-5.10801,47.132
38.9518,-6.36116,-0.119149,0,12,-9.275,39.468
30.0947,-0.494849,-0.268435,1,13,-0.942031,30.1
26.6867,-2.38548,-0.397037,2,14,-5.10801,26.796
23.914,-3.90536,-0.502059,1,15,-9.275,24.236
19.9422,-0.327911,-0.530632,3,16,-0.942031,19.952
18.4845,-1.6523,-0.60396,4,17,-5.10801,18.568
17.2585,-2.81845,-0.672085,4,18,-9.275,17.5
15.243,-0.250641,-0.675205,3,19,-0.942031,15.26
14.2651,-1.27513,-0.719498,4,20,-5.10801,14.34
13.5075,-2.20589,-0.767823,6,21,-9.275,13.708
12.151,-0.1998,-0.753502,4,22,-0.942031,12.176
11.6426,-1.04072,-0.794006,4,23,-5.10801,11.716
11.185,-1.8266,-0.836428,5,24,-9.275,11.364
10.29,-0.169199,-0.820067,4,25,-0.942031,10.324
9.82872,-0.878574,-0.844758,5,26,-5.10801,9.904
9.45082,-1.5434,-0.876034,5,27,-9.275,9.616
8.89671,-0.146289,-0.866489,4,28,-0.942031,8.94
8.51655,-0.761282,-0.883156,6,29,-5.10801,8.596
7.55456,-0.675291,-0.917711,5,30,-5.10801,7.64
6.81929,-0.609567,-0.949415,4,31,-5.10801,6.912
6.19162,-0.55346,-0.973001,6,32,-5.10801,6.292
5.61277,-0.501717,-0.981563,7,33,-5.10801,5.72
5.13732,-0.459217,-0.990246,7,34,-5.10801,5.252
4.75327,-0.424888,-1.00062,8,35,-5.10801,4.876
4.41331,-0.394499,-1.00749,8,36,-5.10801,4.544
4.12894,-0.36908,-1.0156,8,37,-5.10801,4.268
3.06009,-0.273537,-1.04141,6,38,-5.10801,3.244
2.3485,-0.209929,-1.08614,3,39,-5.10801,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
90.2463,-8.06698,5.07199,4,4,-5.10801,90.748
57.3452,-5.126,2.20371,2,5,-5.10801,57.616
73.4324,-11.9921,2.40586,2,6,-9.275,74.444
82.8758,-1.36273,2.19213,1,7,-0.942031,82.916
57.3791,-5.12903,1.18357,2,8,-5.10801,57.62
73.2734,-11.9661,1.08724,1,9,-9.275,74.252
57.906,-0.952149,0.506393,0,10,-0.942031,57.916
46.9446,-4.19631,0.134895,0,11,-5.10801,47.132
38.9518,-6.36116,-0.119149,0,12,-9.275,39.468
30.0947,-0.494849,-0.268435,1,13,-0.942031,30.1
26.6867,-2.38548,-0.397037,2,14,-5.10801,26.796
23.914,-3.90536,-0.502059,1,15,-9.275,24.236
19.9422,-0.327911,-0.530632,3,16,-0.942031,19.952
18.4845,-1.6523,-0.60396,4,17,-5.10801,18.568
17.2585,-2.81845,-0.672085,4,18,-9.275,17.5
15.243,-0.250641,-0.675205,3,19,-0.942031,15.26
14.2651,-1.27513,-0.719498,4,20,-5.10801,14.34
13.5075,-2.20589,-0.767823,6,21,-9.275,13.708
12.151,-0.1998,-0.753502,4,22,-0.942031,12.176
11.6426,-1.04072,-0.794006,4,23,-5.10801,11.716
11.185,-1.8266,-0.836428,5,24,-9.275,11.364
10.29,-0.169199,-0.820067,4,25,-0.942031,10.324
9.82872,-0.878574,-0.844758,5,26,-5.10801,9.904
9.45082,-1.5434,-0.876034,5,27,-9.275,9.616
8.89671,-0.146289,-0.866489,4,28,-0.942031,8.94
8.51655,-0.761282,-0.883156,6,29,-5.10801,8.596
7.55456,-0.675291,-0.917711,5,30,-5.10801,7.64
6.81929,-0.609567,-0.949415,4,31,-5.10801,6.912
6.19162,-0.55346,-0.973001,6,32,-5.10801,6.292
5.61277,-0.501717,-0.981563,7,33,-5.10801,5.72
5.13732,-0.459217,-0.990246,7,34,-5.10801,5.252
4.75327,-0.424888,-1.00062,8,35,-5.10801,4.876
4.41331,-0.394499,-1.00749,8,36,-5.10801,4.544
4.12894,-0.36908,-1.0156,8,37,-5.10801,4.268
3.06009,-0.273537,-1.04141,6,38,-5.10801,3.244
2.3485,-0.209929,-1.08614,3,39,-5.10801,2.596
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.8597,-8.3487,5.05187,4,4,-5.30801,90.388
77.5967,-7.20937,2.9829,1,5,-5.30801,77.988
73.1929,-12.2155,2.3994,2,6,-9.475,74.244
82.5507,-1.64564,2.18367,1,7,-1.14203,82.596
77.5854,-7.20832,1.60088,2,8,-5.30801,77.936
73.0931,-12.1988,1.08519,2,9,-9.475,74.112
60.1378,-1.19884,0.525944,0,10,-1.14203,60.152
46.5752,-4.32722,0.133876,0,11,-5.30801,46.776
39.1385,-6.53198,-0.119789,0,12,-9.475,39.68
29.9888,-0.597823,-0.267507,1,13,-1.14203,29.996
26.7817,-2.48824,-0.398578,1,14,-5.30801,26.9
24.0225,-4.00922,-0.504628,1,15,-9.475,24.36
20.0089,-0.398875,-0.53244,2,16,-1.14203,20.02
18.5224,-1.72088,-0.605391,4,17,-5.30801,18.612
17.284,-2.8846,-0.673467,4,18,-9.475,17.536
15.254,-0.304086,-0.675735,3,19,-1.14203,15.272
14.2844,-1.32714,-0.720702,4,20,-5.30801,14.364
13.5116,-2.255,-0.768495,6,21,-9.475,13.72
12.1622,-0.242452,-0.754244,4,22,-1.14203,12.188
11.631,-1.08061,-0.793464,4,23,-5.30801,11.708
11.2022,-1.86958,-0.838195,7,24,-9.475,11.388
10.2973,-0.205275,-0.820702,4,25,-1.14203,10.332
9.81766,-0.91214,-0.844076,5,26,-5.30801,9.896
9.4218,-1.57244,-0.873848,5,27,-9.475,9.592
8.90808,-0.177581,-0.867652,4,28,-1.14203,8.952
8.52969,-0.792478,-0.8848,5,29,-5.30801,8.612
7.56007,-0.702392,-0.918672,5,30,-5.30801,7.648
6.82502,-0.6341,-0.950513,4,31,-5.30801,6.92
6.18572,-0.574704,-0.972383,6,32,-5.30801,6.288
5.60706,-0.520942,-0.980877,7,33,-5.30801,5.716
5.1396,-0.47751,-0.991,7,34,-5.30801,5.256
4.75566,-0.44184,-1.00144,8,35,-5.30801,4.88
4.4119,-0.409902,-1.00749,8,36,-5.30801,4.544
4.11602,-0.382412,-1.01274,6,37,-5.30801,4.256
3.06667,-0.284918,-1.04398,6,38,-5.30801,3.252
2.30434,-0.214092,-1.06606,5,39,-5.30801,2.548
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.8597,-8.3487,5.05187,4,4,-5.30801,90.388
77.5967,-7.20937,2.9829,1,5,-5.30801,77.988
73.1929,-12.2155,2.3994,2,6,-9.475,74.244
82.5507,-1.64564,2.18367,1,7,-1.14203,82.596
77.5854,-7.20832,1.60088,2,8,-5.30801,77.936
73.0931,-12.1988,1.08519,2,9,-9.475,74.112
58.0143,-1.15651,0.507372,0,10,-1.14203,58.028
46.5752,-4.32722,0.133876,0,11,-5.30801,46.776
39.1385,-6.53198,-0.119789,0,12,-9.475,39.68
29.9888,-0.597823,-0.267507,1,13,-1.14203,29.996
26.7817,-2.48824,-0.398578,1,14,-5.30801,26.9
24.0225,-4.00922,-0.504628,1,15,-9.475,24.36
20.0089,-0.398875,-0.53244,2,16,-1.14203,20.02
18.5224,-1.72088,-0.605391,4,17,-5.30801,18.612
17.284,-2.8846,-0.673467,4,18,-9.475,17.536
15.254,-0.304086,-0.675735,3,19,-1.14203,15.272
14.2844,-1.32714,-0.720702,4,20,-5.30801,14.364
13.5116,-2.255,-0.768495,6,21,-9.475,13.72
12.1622,-0.242452,-0.754244,4,22,-1.14203,12.188
11.631,-1.08061,-0.793464,4,23,-5.30801,11.708
11.2022,-1.86958,-0.838195,7,24,-9.475,11.388
10.2973,-0.205275,-0.820702,4,25,-1.14203,10.332
9.81766,-0.91214,-0.844076,5,26,-5.30801,9.896
9.4218,-1.57244,-0.873848,5,27,-9.475,9.592
8.90808,-0.177581,-0.867652,4,28,-1.14203,8.952
8.52969,-0.792478,-0.8848,5,29,-5.30801,8.612
7.56007,-0.702392,-0.918672,5,30,-5.30801,7.648
6.82502,-0.6341,-0.950513,4,31,-5.30801,6.92
6.18572,-0.574704,-0.972383,6,32,-5.30801,6.288
5.60706,-0.520942,-0.980877,7,33,-5.30801,5.716
5.1396,-0.47751,-0.991,7,34,-5.30801,5.256
4.75566,-0.44184,-1.00144,8,35,-5.30801,4.88
4.4119,-0.409902,-1.00749,8,36,-5.30801,4.544
4.11602,-0.382412,-1.01274,6,37,-5.30801,4.256
3.06667,-0.284918,-1.04398,6,38,-5.30801,3.252
2.30434,-0.214092,-1.06606,5,39,-5.30801,2.548
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.5915,-8.63932,5.03846,5,4,-5.50801,90.148
77.3403,-7.45794,2.97402,1,5,-5.50801,77.756
72.9961,-12.4447,2.39436,2,6,-9.675,74.088
82.2766,-1.92751,2.17659,1,7,-1.34203,82.328
77.3647,-7.46029,1.59685,1,8,-5.50801,77.74
72.8726,-12.4236,1.08255,2,9,-9.675,73.932
57.8579,-1.35545,0.506043,0,10,-1.34203,57.876
0,0,0,0,11,0,0
38.9853,-6.64638,-0.11939,0,12,-9.675,39.548
30.1305,-0.705873,-0.268792,1,13,-1.34203,30.14
26.7768,-2.58209,-0.398637,1,14,-5.50801,26.904
24.0439,-4.09909,-0.505374,2,15,-9.675,24.396
19.9834,-0.468155,-0.531802,2,16,-1.34203,19.996
18.5282,-1.78668,-0.605781,4,17,-5.50801,18.624
17.2975,-2.94894,-0.674389,3,18,-9.675,17.56
15.2409,-0.35705,-0.675205,3,19,-1.34203,15.26
14.2916,-1.37814,-0.721304,4,20,-5.50801,14.376
13.5115,-2.3035,-0.768943,6,21,-9.675,13.728
12.1573,-0.284811,-0.753997,4,22,-1.34203,12.184
11.6271,-1.12121,-0.793464,4,23,-5.50801,11.708
11.1995,-1.90934,-0.838489,6,24,-9.675,11.392
10.3045,-0.241405,-0.821337,4,25,-1.34203,10.34
9.81044,-0.946022,-0.843735,6,26,-5.50801,9.892
9.4673,-1.61402,-0.878585,5,27,-9.675,9.644
8.89149,-0.208302,-0.866101,4,28,-1.34203,8.936
8.52291,-0.821865,-0.884389,6,29,-5.50801,8.608
7.56547,-0.729539,-0.919633,5,30,-5.50801,7.656
6.81882,-0.657539,-0.949964,4,31,-5.50801,6.916
6.19154,-0.597051,-0.97362,6,32,-5.50801,6.296
5.59737,-0.539755,-0.979504,7,33,-5.50801,5.708
5.11835,-0.493563,-0.987229,7,34,-5.50801,5.236
4.7424,-0.45731,-0.998979,7,35,-5.50801,4.868
4.41433,-0.425674,-1.00838,8,36,-5.50801,4.548
4.11853,-0.39715,-1.0137,7,37,-5.50801,4.26
3.06188,-0.295258,-1.04269,6,38,-5.50801,3.248
2.33251,-0.224924,-1.07945,5,39,-5.50801,2.58
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.5915,-8.63932,5.03846,5,4,-5.50801,90.148
77.3403,-7.45794,2.97402,1,5,-5.50801,77.756
72.9961,-12.4447,2.39436,2,6,-9.675,74.088
82.2766,-1.92751,2.17659,1,7,-1.34203,82.328
77.3647,-7.46029,1.59685,1,8,-5.50801,77.74
72.8726,-12.4236,1.08255,2,9,-9.675,73.932
57.8579,-1.35545,0.506043,0,10,-1.34203,57.876
0,0,0,0,11,0,0
38.9853,-6.64638,-0.11939,0,12,-9.675,39.548
30.1305,-0.705873,-0.268792,1,13,-1.34203,30.14
26.7768,-2.58209,-0.398637,1,14,-5.50801,26.904
24.0439,-4.09909,-0.505374,2,15,-9.675,24.396
19.9834,-0.468155,-0.531802,2,16,-1.34203,19.996
18.5282,-1.78668,-0.605781,4,17,-5.50801,18.624
17.2975,-2.94894,-0.674389,3,18,-9.675,17.56
15.2409,-0.35705,-0.675205,3,19,-1.34203,15.26
14.2916,-1.37814,-0.721304,4,20,-5.50801,14.376
13.5115,-2.3035,-0.768943,6,21,-9.675,13.728
12.1573,-0.284811,-0.753997,4,22,-1.34203,12.184
11.6271,-1.12121,-0.793464,4,23,-5.50801,11.708
11.1995,-1.90934,-0.838489,6,24,-9.675,11.392
10.3045,-0.241405,-0.821337,4,25,-1.34203,10.34
9.81044,-0.946022,-0.843735,6,26,-5.50801,9.892
9.4673,-1.61402,-0.878585,5,27,-9.675,9.644
8.89149,-0.208302,-0.866101,4,28,-1.34203,8.936
8.52291,-0.821865,-0.884389,6,29,-5.50801,8.608
7.56547,-0.729539,-0.919633,5,30,-5.50801,7.656
6.81882,-0.657539,-0.949964,4,31,-5.50801,6.916
6.19154,-0.597051,-0.97362,6,32,-5.50801,6.296
5.59737,-0.539755,-0.979504,7,33,-5.50801,5.708
5.11835,-0.493563,-0.987229,7,34,-5.50801,5.236
4.7424,-0.45731,-0.998979,7,35,-5.50801,4.868
4.41433,-0.425674,-1.00838,8,36,-5.50801,4.548
4.11853,-0.39715,-1.0137,7,37,-5.50801,4.26
3.06188,-0.295258,-1.04269,6,38,-5.50801,3.248
2.33251,-0.224924,-1.07945,5,39,-5.50801,2.58
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.072,-8.90314,5.01096,7,4,-5.70801,89.656
77.1667,-7.71315,2.96836,1,5,-5.70801,77.608
72.8025,-12.6733,2.38944,2,6,-9.875,73.936
82.0656,-2.20921,2.17119,1,7,-1.54203,82.124
77.0477,-7.70126,1.59085,0,8,-5.70801,77.448
72.7027,-12.656,1.08068,2,9,-9.875,73.804
57.8928,-1.55848,0.506393,0,10,-1.54203,57.916
46.9897,-4.69682,0.135158,0,11,-5.70801,47.224
39.1707,-6.81878,-0.12003,0,12,-9.875,39.76
30.2478,-0.814272,-0.269862,1,13,-1.54203,30.26
26.8194,-2.68072,-0.399408,2,14,-5.70801,26.956
24.1043,-4.19603,-0.506948,1,15,-9.875,24.472
20.0297,-0.539199,-0.533078,2,16,-1.54203,20.044
18.5497,-1.85412,-0.606692,4,17,-5.70801,18.652
17.3383,-3.01822,-0.676386,3,18,-9.875,17.612
15.2595,-0.410786,-0.676089,3,19,-1.54203,15.28
14.2986,-1.42921,-0.721906,5,20,-5.70801,14.388
13.523,-2.35407,-0.770064,7,21,-9.875,13.748
12.1682,-0.327569,-0.754739,4,22,-1.54203,12.196
11.643,-1.16377,-0.794819,5,23,-5.70801,11.728
11.2203,-1.95321,-0.84055,7,24,-9.875,11.42
10.2877,-0.276944,-0.820067,5,25,-1.54203,10.324
9.82294,-0.981847,-0.845099,5,26,-5.70801,9.908
9.46161,-1.64706,-0.878585,5,27,-9.875,9.644
8.89469,-0.239445,-0.866489,4,28,-1.54203,8.94
8.52791,-0.852402,-0.885211,6,29,-5.70801,8.616
7.57078,-0.756733,-0.920594,5,30,-5.70801,7.664
6.81648,-0.681337,-0.949964,4,31,-5.70801,6.916
6.20122,-0.619839,-0.975475,7,32,-5.70801,6.308
5.63466,-0.563209,-0.986368,7,33,-5.70801,5.748
5.12832,-0.512598,-0.989492,9,34,-5.70801,5.248
4.73298,-0.473082,-0.997337,8,35,-5.70801,4.86
4.4167,-0.441468,-1.00926,8,36,-5.70801,4.552
4.13645,-0.413456,-1.01845,7,37,-5.70801,4.28
3.06083,-0.305944,-1.04269,6,38,-5.70801,3.248
2.33171,-0.233065,-1.07945,5,39,-5.70801,2.58
0,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,2,0,0
0,0,0,0,3,0,0
89.072,-8.90314,5.01096,7,4,-5.70801,89.656
77.1667,-7.71315,2.96836,1,5,-5.70801,77.608
72.8025,-12.6733,2.38944,2,6,-9.875,73.936
82.0656,-2.20921,2.17119,1,7,-1.54203,82.124
58.4046,-5.8378,1.20592,3,8,-5.70801,58.708
72.7027,-12.656,1.08068,2,9,-9.875,73.804
57.8928,-1.55848,0.506393,0,10,-1.54203,57.916
46.9897,-4.69682,0.135158,0,11,-5.70801,47.224
39.1707,-6.81878,-0.12003,0,12,-9.875,39.76
30.2478,-0.814272,-0.269862,1,13,-1.54203,30.26
26.8194,-2.68072,-0.399408,2,14,-5.70801,26.956
24.1043,-4.19603,-0.506948,1,15,-9.875,24.472
20.0297,-0.539199,-0.533078,2,16,-1.54203,20.044
18.5497,-1.85412,-0.606692,4,17,-5.70801,18.652
17.3383,-3.01822,-0.676386,3,18,-9.875,17.612
15.2595,-0.410786,-0.676089,3,19,-1.54203,15.28
