elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
1.82473,-8.44623,24.5754,-2.71095,14.7847,22.0847,1.93738,23.3641,-1.63485,7.19244,0,0.502267,6.0211,0.392161,0.375619,306.970001,332.179993,319.574997,1375.000000,307.423,331.012,319.217,1103.59,-0.357506,-271.406
1.84476,-8.84305,24.3616,-2.67698,14.5857,22.5006,1.96593,23.5025,-1.64028,5.42354,0,0.385026,5.52229,0.366052,0.350622,301.059998,331.130005,316.095001,954.000000,282.288,304.27,293.279,966.614,-22.8161,12.614
1.86492,-9.33478,24.1042,-2.64143,14.3911,22.8776,1.99311,23.7576,-1.64865,7.89697,0,0.479197,4.87356,0.341437,0.325045,303.839996,345.489990,324.664993,1075.000000,249.176,269.598,259.387,752.377,-65.2782,-322.623
1.88508,-9.51781,23.9727,-2.62513,14.2099,23.2026,2.01882,23.7402,-1.63923,6.19244,0,0.477913,4.60269,0.363156,0.335219,297.410004,323.500000,310.455002,1302.000000,234.362,254.977,244.67,871.575,-65.7853,-430.425
1.90522,-10.292,23.4971,-2.55839,14.0226,23.5124,2.0467,24.3146,-1.67809,5.76243,0,0.615303,4.24645,0.383901,0.355092,294.600006,327.140015,310.870010,940.000000,215.906,238.083,226.995,751.778,-83.8755,-188.222
1.92531,-10.6607,23.2086,-2.50656,13.843,23.7815,2.07643,24.5104,-1.70019,6.74699,0,0.686977,3.72722,0.397115,0.377004,283.700012,317.899994,300.800003,1093.000000,189.186,212.726,200.956,536.67,-99.8438,-556.33
1.94541,-11.0183,22.9301,-2.44997,13.6811,24.0023,2.10552,24.7227,-1.72769,6.00447,0,0.798126,2.99698,0.361428,0.340767,264.660004,317.739990,291.199997,1020.000000,151.698,172.88,162.289,411.941,-128.911,-608.059
1.96552,-11.2543,22.7137,-2.41286,13.5412,24.1769,2.1322,24.8386,-1.73813,4.72372,0,0.8602,2.52765,0.343577,0.322762,255.679993,309.019989,282.349991,852.000000,126.974,147.187,137.08,251.688,-145.27,-600.312
1.98565,-11.7522,22.1879,-2.30023,13.425,24.3094,2.15648,25.2664,-1.82648,6.11399,0,0.906537,1.79438,0.288657,0.268482,242.059998,299.619995,270.839996,998.000000,90.8699,107.042,98.9561,146.115,-171.884,-851.885
2.00578,-12.0365,21.7904,-2.24038,13.3403,24.3989,2.17524,25.5105,-1.86756,5.23415,0,0.983628,1.52901,0.25585,0.232579,231.869995,302.589996,267.229996,936.000000,78.2414,92.8805,85.561,151.744,-181.669,-784.256
2.02584,-12.2879,21.3719,-2.14777,13.255,24.4847,2.1941,25.7318,-1.94132,4.81938,0,0.964895,1.48045,0.25401,0.239805,229.779999,279.450012,254.615005,859.000000,74.0214,88.4948,81.2581,280.533,-173.357,-578.467
