try,kind,score,param.motor.kt_constant,param.inverter.max_phase_current,param.inverter.acceleration_delay_ms,param.inverter.efficiency,param.battery.max_discharge_current,param.battery.initial_soc,param.battery.min_voltage,param.transmission.viscous_drag_coeff,param.transmission.coulomb_drag,param.transmission.efficiency,param.transmission.t_max,param.transmission.kv,param.car.front_bearing_drag,param.steering.ackerman_factor,param.steering_motor.time_constant,param.aero.lift_coefficient,param.aero.drag_coefficient,param.aero.aero_balance_front,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_peak_scale,param.tire.lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.combined_slip_lateral_scale,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_y_rmse,yaw_rate_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error,warning
169,staged_genetic,83.6888186455508,0.6243678551044598,259.9344099538087,349.6578766348551,0.9339141308375709,218.4469628358059,0.8873165165992496,335.26548058633915,0.027596562276189812,4.982022891769446,0.9600420929740003,235.84503013281144,66.20778770458412,1.3330761489225949,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.201456162858201,0.008600008307168694,0.08337538164312222,1.652162638150689,0.5989042381112827,1.1305734743778748,0.8769670144974244,1.1777595150868883,127.64665530500817,1.1976949512932016,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,130716.95558537026,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,32.64954633587627,0.06696290160841828,8.00542074935038,8.005182536164096,0.06175707913271839,0.16079989581742934,384.4706825813267,1373.9334861184486,167,,
170,staged_genetic,94.58621679829109,0.8185323190416459,225.0278470358179,110.05493925330839,0.9920310127163584,130.70081637738878,0.7327829824047123,362.2833423699061,0.10238238148633583,6.675337885605571,0.9631479263858185,447.8413531773435,35.29885014100836,1.3703999405007723,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1827136265747752,0.04903430982267645,0.08337538164312222,0.5037668139809774,0.41719736101869526,1.1305734743778748,0.8769670144974244,1.5849323406647589,72.23355969057806,0.35938477459690155,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,326363.28853591345,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,38.88799906194115,0.06910128705743143,9.061179815808334,9.061114674862747,0.03435845455346905,0.183050455169095,430.37917532885626,1521.7927927388184,166,,
171,staged_genetic,12.352720104244616,0.7659075428277632,372.2239569624367,1.6095021351591865,0.9785898935895865,189.81240611642414,0.908148381630368,356.87400403539436,0.0,0.0,0.99,338.5412734319462,79.06710849462169,0.0003385388182431108,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18077085076752863,0.05076738413153557,0.08337538164312222,1.457854625753126,1.0965272560828043,1.1305734743778748,0.8769670144974244,0.865576427091145,25.0,1.355173623620963,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,316873.9709621945,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.957579209379337,0.13000059955017287,0.791292255954555,0.7755574800525457,0.15701601659765135,0.12182444653553251,90.90370075336011,245.49240321809694,165,,
172,staged_genetic,13.125745012714559,0.7260990066821005,388.76289825044387,21.707105709904944,0.9874072622603941,190.7520817400724,0.8135050588549394,349.3133069910385,0.0,0.931011702991382,0.9759882877119498,357.8828793119626,56.435105296010576,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18131334269122482,0.027374982704535072,0.08337538164312222,1.1869861989853268,1.5948374724325753,1.1305734743778748,0.8769670144974244,0.902763056242988,47.55439057167017,1.470496043475618,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,346987.98623628815,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.952674861123415,0.13567565513590132,1.1550956956904144,1.1363435906104402,0.20729040084165495,0.19392551221952373,87.30393055600429,160.39644615437922,168,,
173,staged_genetic,28.907518359171764,0.7185400162532478,375.951992015864,42.33668592171422,0.9757006646176402,178.05619414336195,0.7678019537480228,338.61929795683625,0.034141042453408064,0.7304177397718206,0.979840664092587,257.48902461214664,45.76146801453545,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1828398938559429,0.04701245608156827,0.08337538164312222,1.5230592722586422,1.7027383429775804,1.1305734743778748,0.8769670144974244,0.7314662900480888,34.06772751391664,1.4423546073889466,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,339097.6600673972,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,8.445837330282373,0.11635457696415608,2.923839732362897,2.9202137293776684,0.14556976093305848,0.11593420053414276,142.74147192979814,397.19947387518124,168,,
174,staged_genetic,19.73601056484566,0.740043864712749,386.5735256924328,4.479082394803454,0.9817620859508018,187.09124112687562,0.8213380209977317,371.72984427840424,0.012705138413369885,0.20425325301500874,0.9684985000965673,372.4996860635418,69.18584735437813,0.01129844030711663,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18918221279788014,0.0349686365416517,0.08337538164312222,1.6078171747666807,1.052324326212956,1.1305734743778748,0.8769670144974244,1.1692431250906958,25.0,1.5776179737966924,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,326943.2302808941,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.213066256131825,0.1304663885022136,1.8811877101811942,1.8710471484152318,0.19506350079908577,0.18600399148029684,126.04260360160136,220.5413704769179,166,,
175,staged_genetic,14.738483190609028,0.7377189189721252,368.7691184805909,0.0,0.978396979572483,172.3529584075063,0.8114793521607556,360.7070247787143,0.008724088682708622,0.060562307844354284,0.9739529587864656,362.386613863354,66.70699392212993,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18430731000547518,0.02553035437833791,0.08337538164312222,1.4940515563937624,0.9652939014291291,1.1305734743778748,0.8769670144974244,1.0518536414390358,26.37895993400307,1.5431874288009484,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,331483.88262618735,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.821137239952714,0.13855086919448192,1.3613848423857386,1.3465743420095428,0.20026540020485056,0.19376249908912888,98.46531504602359,153.5381025268535,166,,
176,staged_genetic,13.677872504577232,0.761814310876239,387.8630094490264,0.0,0.9799822338957167,197.3021356011668,0.8987946197286759,336.5272838620411,0.00038717179154988,0.06012872873400214,0.99,353.9643788479285,58.52318611523809,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.182311122844408,0.07379372333105733,0.08337538164312222,0.9640259114609863,0.4842786645831759,1.1305734743778748,0.8769670144974244,0.7982309589231689,25.0,1.2682010410146043,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,307851.7922419213,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,8.262168893024612,0.14901272983164793,0.8014926020868262,0.7887411255281379,0.1424002391167844,0.13444848638982637,86.27719186893363,382.46446798709195,165,,
177,staged_genetic,16.27840341463538,0.7205866573714683,390.0,67.13087027833882,0.9756820112392106,195.84102743638093,0.8294088104030574,352.4816498359244,0.003855174926844706,0.0,0.9768470582641826,363.7531204565712,49.11936283039113,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1829079230054958,0.05442941302120393,0.08337538164312222,1.463473578853475,1.1306946487734455,1.1305734743778748,0.8769670144974244,0.9471133149164512,28.054957809212155,1.2218691889624775,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,330877.38191540365,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.124567598741155,0.13440969773262534,1.5081337167194229,1.4957585816970824,0.19280449368589017,0.18761408634823334,91.02664363657024,241.77596679439534,171,,
178,staged_genetic,21.315025609331087,0.7235565394344403,378.8018794217098,64.32924553823395,0.9819321184615433,204.02721915082284,0.8548959466041948,342.8590177512393,0.0,0.0,0.9666431011465979,344.59231488394096,63.69868430324519,0.15269137488835638,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1805921712522096,0.10467438335101133,0.08337538164312222,1.2971486376525552,1.1225238037697864,1.1305734743778748,0.8769670144974244,0.9359053572263176,57.716796963858904,0.2241293979110558,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,298247.9645100151,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.429628844456482,0.1198110821926365,2.151050232612069,2.1425283036165945,0.19128400723068983,0.1768741384082079,93.08599314085723,343.13980558666043,167,,
179,staged_genetic,11.474171851313452,0.7290582003111341,390.0,29.4619955396142,0.9839867261550488,194.31835979618737,0.8467836683947506,362.91506236599383,0.0,0.04664635249256239,0.99,355.21675066627347,56.6554755513614,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.04808808080395285,0.08337538164312222,1.5355289207535618,1.1110564865580197,1.1305734743778748,0.8769670144974244,1.009817045824981,25.0,1.4969609169767932,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,203434.16286110948,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.132190478193455,0.14992949253176635,0.7724203230969756,0.7441685143111884,0.20699366618598422,0.21460493540085876,79.42211263012031,238.36999079589148,165,,
180,staged_genetic,11.872382431767752,0.7533599363756148,386.62900058554885,30.75732765170699,0.9673802402678022,187.25406974921464,0.9057468656145538,364.74256418703095,0.0,0.017981047314774366,0.9796830380879364,364.5801776382115,70.0373214917241,0.004729987693503079,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1834729606463466,0.053106401788315244,0.08337538164312222,1.6373270321317348,1.2226005814206542,1.1305734743778748,0.8769670144974244,0.7706720100540609,25.649286652035197,1.460734123545382,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,316275.0564774326,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.465808069490249,0.14452645984032123,0.9031999903130782,0.8792913080912652,0.20643889656916767,0.2062558154775095,89.83315189326235,168.84735094615905,165,,
181,staged_genetic,11.936448116834947,0.7593240442611562,389.36353213170094,0.0,0.9810095163300845,181.26683483583884,0.887255915756811,369.10543871313223,1.5179460797170731e-05,0.5318869165813357,0.9851059691553665,366.2112125072381,57.999653889232206,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18426578108528163,0.05604118361781134,0.08337538164312222,1.4634608670460374,1.3143633555095984,1.1305734743778748,0.8769670144974244,1.034406858852026,34.11585778534764,1.3060408385444084,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,304755.77084217366,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.2620386730957485,0.14098452659224697,0.9540967145968365,0.9312644953317492,0.20747766274705332,0.20225791656362604,87.62052564344225,157.01641166893754,171,,
182,staged_genetic,12.60619420162018,0.7133221138331354,390.0,161.68040226085623,0.976432377736183,183.3337287614195,0.8689184709481578,338.1841986222732,0.0,0.0,0.9786361914971392,361.5055953976007,58.86028401432139,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18217369020446572,0.0475034894401475,0.08337538164312222,1.493161901474767,1.2019855537693307,1.1305734743778748,0.8769670144974244,1.0553523312698423,25.0,1.6,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,322204.3901689281,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,7.559753449016885,0.12461668405799821,0.934037451673089,0.9207305390561316,0.15710262753169799,0.12286496442767121,80.44967157988948,233.5330149416396,168,,
183,staged_genetic,11.331949718504474,0.6729074719304964,390.0,11.682853361016601,0.9827225944077723,191.57771541176774,0.8497520804833388,367.76990203961515,3.668904365547801e-06,0.0,0.99,366.4992131336903,57.764060995006744,0.010486030842532995,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18573419285212264,0.07462343789622936,0.08337538164312222,1.4842537809845626,1.0728896136880155,1.1305734743778748,0.8769670144974244,1.3154972608939721,25.0,1.2698427814945337,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,297109.7976762666,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.456102054331877,0.1459351202504573,0.9078306366214234,0.8843320911433121,0.20521505150099428,0.21043173066218315,78.39206929908934,157.72878456138366,166,,
184,staged_genetic,14.560368650533805,0.6930079528544187,386.5258125616216,55.87727431038363,0.9753877057687846,187.74348816642765,0.8371891087418545,334.65400808383686,0.008017395919750463,0.19976995207983483,0.9610835436194504,354.3035866161892,65.09353797286897,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.1809474082995977,0.014373533403913091,0.08337538164312222,1.4174766682706288,1.148930099476117,1.1305734743778748,0.8769670144974244,0.9554405178578549,37.54232771869533,1.4901651882573563,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,325030.40025042655,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,5.838967046178946,0.13489402103932602,1.4087697433945459,1.3941612800077654,0.20235245298993285,0.19314546159267126,90.24043796903432,139.72648095567328,166,,
185,staged_genetic,13.309171008956863,0.7435583274716866,372.46743304041166,23.372284471750042,0.9577241618459212,186.0356209461639,0.7737475646486562,366.65411591360345,0.0,0.5026467504030573,0.9576708250402642,363.65465270992297,56.34244205652412,0.0,0.002366344172210476,0.07222504551601218,0.918432059082054,0.6229549799476267,0.5062732585490075,0.18,0.020588344855240935,0.08337538164312222,1.47293078262633,0.9216162841392591,1.1305734743778748,0.8769670144974244,0.9511501237388326,26.235004137139914,1.5234095491223307,2.5464279711458966,-38.73675608423398,0.5786882538811751,0.7904079630317946,217664.67694281333,112924.43877252693,3650.4671297553605,longitudinal_acceleration,,,,6.8404287002797055,0.12682681229514986,1.0728102238544082,1.0614155107728034,0.15594515028513536,0.11945900277080973,96.29942106337133,170.40875835448193,165,,
