try,kind,score,param.motor.kt_constant,param.inverter.max_phase_current,param.inverter.acceleration_delay_ms,param.inverter.efficiency,param.battery.max_discharge_current,param.battery.initial_soc,param.battery.min_voltage,param.transmission.viscous_drag_coeff,param.transmission.coulomb_drag,param.transmission.efficiency,param.transmission.t_max,param.transmission.kv,param.car.front_bearing_drag,param.steering.ackerman_factor,param.steering_motor.time_constant,param.aero.lift_coefficient,param.aero.drag_coefficient,param.aero.aero_balance_front,param.tire.effective_tire_r,param.tire.slip_ratio_relaxation_length,param.tire.slip_angle_relaxation_length,param.tire.longitudinal_peak_scale,param.tire.longitudinal_stiffness_scale,param.tire.lateral_peak_scale,param.tire.lateral_stiffness_scale,param.tire.longitudinal_peak_pdx1,param.tire.longitudinal_stiffness_pkx1,param.tire.longitudinal_curvature_pex1,param.tire.lateral_peak_pdy1,param.tire.lateral_stiffness_pky1,param.tire.lateral_curvature_pey1,param.tire.combined_slip_lateral_scale,param.tire.structural_longitudinal_stiffness,param.tire.structural_lateral_stiffness,param.tire.structural_yaw_stiffness,stage,parameter,step_size,search_radius,position_rmse,heading_rmse,velocity_rmse,velocity_x_rmse,velocity_y_rmse,yaw_rate_rmse,front_wheel_rpm_rmse,motor_rpm_rmse,samples,error
1025,staged_genetic_long_eval,61.45544850079395,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20792761954681513,0.1612346298221662,0.6924486976602131,0.7950241694183731,0.4855279945131109,0.18217369020446572,0.0475034894401475,0.03131633514971125,1.493161901474767,1.1247054264980267,0.8794928546986351,1.0210052577234938,1.0553523312698423,25.0,1.4301675997941354,2.83668490570355,-25.885044712870794,0.5460527505330103,1.1492476724103053,322204.3901689281,106126.40324018178,5799.772858454992,lateral_skidpad,,,,34.9834815251902,1.2598712633970126,2.1968126723811037,2.124659793735906,0.5583965243590804,0.20174182754685663,111.96855875748784,406.27924800101175,743,
1026,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.1412940969349828,0.1050020054644684,0.7234656725090965,0.6927382648996095,0.48844958767799196,0.18217369020446572,0.0475034894401475,0.07783801611045102,1.493161901474767,1.1247054264980267,1.0461680107326274,1.099890862103187,1.0553523312698423,25.0,1.4301675997941354,2.0930245180558438,-48.193278098186724,0.5786882538811751,0.7904079630317946,322204.3901689281,112924.43877252693,3650.4671297553605,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1026/evaluator_csv/bag_00/tuning_20260704_155708.csv
1027,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.0,0.112,0.86,0.73,0.5,0.18217369020446572,0.0475034894401475,0.05,1.493161901474767,1.1247054264980267,1.0,1.0,1.0553523312698423,25.0,1.4301675997941354,2.3749,-38.9068,0.53284,1.0,322204.3901689281,100000.0,5000.0,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1027/evaluator_csv/bag_00/tuning_20260704_155722.csv
1028,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20792761954681513,0.1612346298221662,0.6924486976602131,0.7950241694183731,0.4855279945131109,0.18217369020446572,0.0475034894401475,0.03131633514971125,1.493161901474767,1.1247054264980267,0.8794928546986351,1.0210052577234938,1.0553523312698423,25.0,1.4301675997941354,2.83668490570355,-25.885044712870794,0.5460527505330103,1.1492476724103053,322204.3901689281,106126.40324018178,5799.772858454992,lateral_skidpad,,,,,,,,,,,,264,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1028/evaluator_csv/bag_00/tuning_20260704_155736.csv
1029,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.20144359314723478,0.19171844933125903,0.5836007562695662,0.7515947879641129,0.5222117845206732,0.18217369020446572,0.0475034894401475,0.05698182260437405,1.493161901474767,1.1247054264980267,0.9319404494562304,1.1867674283490504,1.0553523312698423,25.0,1.4301675997941354,2.6872809331300207,-35.21901416614277,0.7530821585871963,1.3419837170168434,322204.3901689281,61179.59307631963,4733.318036011416,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1029/evaluator_csv/bag_00/tuning_20260704_155750.csv
1030,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.12844311270435507,0.08288756717702127,0.9418103556178388,0.6769771704010563,0.401712238179321,0.18217369020446572,0.0475034894401475,0.035927620589205775,1.493161901474767,1.1247054264980267,1.0751774192958365,0.7416919146107266,1.0553523312698423,25.0,1.4301675997941354,2.3905361384683563,-45.971351868338026,0.4992470239365296,1.299250015200382,322204.3901689281,113414.11815493937,5092.580463415143,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1030/evaluator_csv/bag_00/tuning_20260704_155804.csv
1031,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.26432186358428045,0.11964144691942406,1.0502049491044771,0.9160608424664741,0.5174853616938808,0.18217369020446572,0.0475034894401475,0.01614631502092906,1.493161901474767,1.1247054264980267,0.6859141980889093,0.6629549812192264,1.0553523312698423,25.0,1.4301675997941354,2.791095126408263,-23.080706082545788,0.22322764089614444,1.1327101066926393,322204.3901689281,65969.87551927974,4958.130014385953,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1031/evaluator_csv/bag_00/tuning_20260704_155818.csv
1032,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.37737939448161567,0.11221390678184194,0.9199355056803172,0.7447474664005679,0.553652798777796,0.18217369020446572,0.0475034894401475,0.0,1.493161901474767,1.1247054264980267,1.077492369606938,0.8258244253176248,1.0553523312698423,25.0,1.4301675997941354,2.816534711067754,-20.395903789458384,0.47821580926628704,1.1070305613708709,322204.3901689281,117141.83718822055,7170.279629647583,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1032/evaluator_csv/bag_00/tuning_20260704_155832.csv
1033,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.9189946738379647,0.14523355360173562,0.7533085286264413,0.5076323313904838,0.687893162115199,0.18217369020446572,0.0475034894401475,0.06507499712618411,1.493161901474767,1.1247054264980267,1.7934934279973442,1.5263082203931466,1.0553523312698423,25.0,1.4301675997941354,3.6933889886121953,-10.152915289468623,1.1133392870939836,1.6925370586418422,322204.3901689281,183196.25605021536,6877.581274366645,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1033/evaluator_csv/bag_00/tuning_20260704_155846.csv
1034,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.8761031864516734,0.09857028545955965,1.0767718474900474,0.49814596951922574,0.3468173078577078,0.18217369020446572,0.0475034894401475,0.09838962302727366,1.493161901474767,1.1247054264980267,1.1727010358750367,0.9345242531048047,1.0553523312698423,25.0,1.4301675997941354,3.1562308930576464,-34.276613966344144,0.13897853059493837,1.7733547392014515,322204.3901689281,64310.86245786661,13379.694354570867,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1034/evaluator_csv/bag_00/tuning_20260704_155901.csv
1035,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.982552368970763,0.041962721682354875,1.4477523449057568,0.646747405656187,0.5516586200560456,0.18217369020446572,0.0475034894401475,0.013040815270689371,1.493161901474767,1.1247054264980267,1.363613606201074,0.3853439864232064,1.0553523312698423,25.0,1.4301675997941354,1.03091489894161,-69.1028817427077,0.9637168303053518,1.734806339493026,322204.3901689281,121870.10691960038,8268.06086006284,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1035/evaluator_csv/bag_00/tuning_20260704_155915.csv
1036,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.39110817937525316,0.03372667434658414,0.44824035068863605,0.5997284329071534,0.3089994320061467,0.18217369020446572,0.0475034894401475,0.17830261106108097,1.493161901474767,1.1247054264980267,0.819561527158465,1.0137524665597881,1.0553523312698423,25.0,1.4301675997941354,2.7944643607607365,-58.42639586828138,0.9711283015620865,0.8139671863951947,322204.3901689281,243553.90598697876,12336.201698855144,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1036/evaluator_csv/bag_00/tuning_20260704_155929.csv
1037,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.16161093914980973,0.12115883733153844,0.4227120096867141,1.1944947344131993,0.5206386792092385,0.18217369020446572,0.0475034894401475,0.1512528865448555,1.493161901474767,1.1247054264980267,1.6965322498897544,1.083183488147319,1.0553523312698423,25.0,1.4301675997941354,1.230564220339199,-53.63438315236383,0.16657069840633182,1.7526649837894928,322204.3901689281,156068.85707307264,10753.525186979597,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1037/evaluator_csv/bag_00/tuning_20260704_155943.csv
1038,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.5639010230469899,0.22677414821202727,0.5070122807121908,0.7810713465905901,0.36825532218094925,0.18217369020446572,0.0475034894401475,0.2231128255031392,1.493161901474767,1.1247054264980267,1.5992986893722427,1.0605054553812172,1.0553523312698423,25.0,1.4301675997941354,1.366024820357894,-36.054231326468425,0.16586612323343836,1.3450519946552988,322204.3901689281,123627.11364946386,5618.615555936643,lateral_skidpad,,,,,,,,,,,,282,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1038/evaluator_csv/bag_00/tuning_20260704_155957.csv
1039,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.0,0.17783139088283034,1.0029358175741871,0.73,0.5,0.18217369020446572,0.0475034894401475,0.042835016376194336,1.493161901474767,1.1247054264980267,1.0,1.0,1.0553523312698423,25.0,1.4301675997941354,2.188882545747576,-38.9068,0.7027418707624453,0.8193722411910394,322204.3901689281,124315.73904737885,5000.0,lateral_skidpad,,,,,,,,,,,,264,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1039/evaluator_csv/bag_00/tuning_20260704_160011.csv
1040,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,1.1337347710984882,0.12337041909435159,0.4,0.6678636703673995,0.5488741053682709,0.18217369020446572,0.0475034894401475,0.0,1.493161901474767,1.1247054264980267,1.3797632921533793,0.6238755921085845,1.0553523312698423,25.0,1.4301675997941354,2.701827616808367,-40.06106587059667,0.42617241817252616,1.7061083242999524,322204.3901689281,50000.0,9310.79746918679,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1040/evaluator_csv/bag_00/tuning_20260704_160025.csv
1041,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.01023185503977278,0.25033209385879207,1.020999490503841,0.5729963329662023,0.5625391582445269,0.18217369020446572,0.0475034894401475,0.09212505880196611,1.493161901474767,1.1247054264980267,1.4044298011636904,0.8029618204628202,1.0553523312698423,25.0,1.4301675997941354,2.5378513882043285,-33.74210307068651,0.5223073851080798,1.0262348441472715,322204.3901689281,72060.82397814162,8504.995296355186,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1041/evaluator_csv/bag_00/tuning_20260704_160039.csv
1042,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.5732039823267707,0.10567327351122552,0.688759918664919,0.5749400266231196,0.44435666953135655,0.18217369020446572,0.0475034894401475,0.11724475117477068,1.493161901474767,1.1247054264980267,0.937199544365684,0.519781256161143,1.0553523312698423,25.0,1.4301675997941354,1.9118980550552969,-34.818371547536834,0.7684084227987019,1.3653178155731032,322204.3901689281,77642.76301417575,5285.903290012289,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1042/evaluator_csv/bag_00/tuning_20260704_160053.csv
1043,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.34287015465231613,0.117878597766681,0.8775979703011384,0.4845100666156478,0.663918569490635,0.18217369020446572,0.0475034894401475,0.23885251755171108,1.493161901474767,1.1247054264980267,0.874717706007109,0.619490883569795,1.0553523312698423,25.0,1.4301675997941354,3.0155685694780585,-27.780261971637106,0.7170168715126328,1.2469906964626614,322204.3901689281,82888.04224086316,1873.7597869908936,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1043/evaluator_csv/bag_00/tuning_20260704_160107.csv
1044,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.4,0.1474730806723051,0.8035000410815681,0.7336486671817977,0.4801547317746579,0.18217369020446572,0.0475034894401475,0.0808327272035722,1.493161901474767,1.1247054264980267,1.057586959261872,0.8300043238137119,1.0553523312698423,25.0,1.4301675997941354,3.0905866365262877,-65.91136873052955,0.339917399360104,1.3284312945463213,322204.3901689281,119733.45650787218,7636.787162655539,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1044/evaluator_csv/bag_00/tuning_20260704_160121.csv
1045,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.030186124613790586,0.21769471532707219,1.083683243885254,1.0360984867129472,0.5300612552425268,0.18217369020446572,0.0475034894401475,0.12486052733706737,1.493161901474767,1.1247054264980267,1.1268035403191532,1.1248614246476656,1.0553523312698423,25.0,1.4301675997941354,2.9451101718726074,-32.41086115954451,1.0792648852103792,0.9462600722120125,322204.3901689281,83740.71339790615,9482.4602275836,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1045/evaluator_csv/bag_00/tuning_20260704_160135.csv
1046,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.32109005334416374,0.08954239071689554,0.6459388807841743,0.7457721881885444,0.6072374655423441,0.18217369020446572,0.0475034894401475,0.16309759071768182,1.493161901474767,1.1247054264980267,0.8968979105018011,0.7702674201345223,1.0553523312698423,25.0,1.4301675997941354,2.717537984917395,-48.517559741790606,0.4997822472387236,1.5811227327054054,322204.3901689281,120696.36557457628,5685.875270966366,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1046/evaluator_csv/bag_00/tuning_20260704_160149.csv
1047,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.14109344765243426,0.07418939675197944,0.893882523436683,0.7286015923630711,0.46103680274781134,0.18217369020446572,0.0475034894401475,0.03048563669204206,1.493161901474767,1.1247054264980267,1.4977446471682072,0.5497776997732636,1.0553523312698423,25.0,1.4301675997941354,1.830302769312803,-45.66094906667566,0.5077940692229069,1.3422782311667325,322204.3901689281,118067.6417885947,6642.1339859305135,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1047/evaluator_csv/bag_00/tuning_20260704_160203.csv
1048,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.32084536293108545,0.16317340469658453,0.6606209577446318,0.8014317224174207,0.5837771953999435,0.18217369020446572,0.0475034894401475,0.034009402929085115,1.493161901474767,1.1247054264980267,0.8980029215703561,1.0830470899922289,1.0553523312698423,25.0,1.4301675997941354,0.8,-32.08656891648357,0.5438158392041375,1.3517256330823693,322204.3901689281,86500.58760538057,3764.926577066129,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1048/evaluator_csv/bag_00/tuning_20260704_160218.csv
1049,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.7067887740207707,0.05978123635127595,1.1365336775918335,0.7707776261061823,0.4170858075509076,0.18217369020446572,0.0475034894401475,0.10138704111984394,1.493161901474767,1.1247054264980267,1.1791667709394278,0.4447197033876166,1.0553523312698423,25.0,1.4301675997941354,3.6298999385140696,-8.0,0.5552408703712289,1.4242285731810662,322204.3901689281,66529.37337249267,11015.101591963026,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1049/evaluator_csv/bag_00/tuning_20260704_160232.csv
1050,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.03389993146879955,0.1938092982085572,1.6,0.7159185654565743,0.4305624854830764,0.18217369020446572,0.0475034894401475,0.08255374588228614,1.493161901474767,1.1247054264980267,0.7795887678470141,1.1599001562888456,1.0553523312698423,25.0,1.4301675997941354,1.9244396197714635,-49.405945895558666,1.2,1.3814325229578113,322204.3901689281,161097.86368008953,9156.411238821702,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1050/evaluator_csv/bag_00/tuning_20260704_160246.csv
1051,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.15692721317498376,0.11165370561934898,0.7916596704043606,0.6465609989090296,0.36129668996484865,0.18217369020446572,0.0475034894401475,0.04580350505792094,1.493161901474767,1.1247054264980267,1.1828320564630108,0.7461006250036728,1.0553523312698423,25.0,1.4301675997941354,2.268948788073188,-54.045875468717654,0.6787923323775071,0.8880382989162946,322204.3901689281,117889.16580810564,3059.2665810907306,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1051/evaluator_csv/bag_00/tuning_20260704_160300.csv
1052,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.4953035971650304,0.12109500786012554,0.7804001337179478,0.7218861545352258,0.4803638685052397,0.18217369020446572,0.0475034894401475,0.17626781595984434,1.493161901474767,1.1247054264980267,1.364442162189013,0.7425237819547262,1.0553523312698423,25.0,1.4301675997941354,1.6255849482990785,-33.83611332280241,0.33022424568293646,1.6467900521955077,322204.3901689281,50000.0,5459.561674862601,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1052/evaluator_csv/bag_00/tuning_20260704_160314.csv
1053,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.36914574363948205,0.053611623342759845,0.4,0.8059292298465955,0.42579752400490145,0.18217369020446572,0.0475034894401475,0.0954039612966934,1.493161901474767,1.1247054264980267,1.0414072171552358,0.8275001161385864,1.0553523312698423,25.0,1.4301675997941354,1.713696176428486,-14.159600633160537,0.544268212488503,1.1803220719273966,322204.3901689281,121138.86269821334,6578.221462334546,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1053/evaluator_csv/bag_00/tuning_20260704_160328.csv
1054,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.017811123628576935,0.15164281631949278,0.7591872729983492,0.638290170117899,0.5859405771137703,0.18217369020446572,0.0475034894401475,0.1565011474246486,1.493161901474767,1.1247054264980267,1.0360635473481503,1.6328078836547766,1.0553523312698423,25.0,1.4301675997941354,2.2787209837092193,-51.45279842391759,0.6557279523720957,1.1214430342745318,322204.3901689281,82995.52810975764,6510.254526354533,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1054/evaluator_csv/bag_00/tuning_20260704_160342.csv
1055,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.20712625142317603,0.11552023173697623,0.6656841808950301,0.543269925859613,0.4020742975867678,0.18217369020446572,0.0475034894401475,0.04508602742683521,1.493161901474767,1.1247054264980267,0.8470414113429835,0.8375401901281199,1.0553523312698423,25.0,1.4301675997941354,3.045093107213426,-49.50927237166313,0.2977583429819046,1.2138312098603685,322204.3901689281,86114.81864426835,5144.328196400162,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1055/evaluator_csv/bag_00/tuning_20260704_160356.csv
1056,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.26090243953655146,0.14235850795841137,0.681728119367143,0.882706591562489,0.4016837901626426,0.18217369020446572,0.0475034894401475,0.019961513075738287,1.493161901474767,1.1247054264980267,0.45,0.5996319389149944,1.0553523312698423,25.0,1.4301675997941354,3.198026154530788,-29.381323405056257,0.13522514847743913,1.246846473655279,322204.3901689281,88658.79481412095,6174.917203555782,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1056/evaluator_csv/bag_00/tuning_20260704_160410.csv
1057,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.04692324784201269,0.1143581044453643,1.3493042130397648,0.9668228806610668,0.5490551904978282,0.18217369020446572,0.0475034894401475,0.0843914934419905,1.493161901474767,1.1247054264980267,0.9193550810488724,1.196491904571854,1.0553523312698423,25.0,1.4301675997941354,2.4865310756516408,-20.23275408846015,1.2,1.6584515227776437,322204.3901689281,191033.5380289317,7325.1259634232065,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1057/evaluator_csv/bag_00/tuning_20260704_160424.csv
1058,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,-0.31302668108660725,0.1322372020234305,0.4,0.5943964494773221,0.3892773593935858,0.18217369020446572,0.0475034894401475,0.0721238358354134,1.493161901474767,1.1247054264980267,0.8804566908084492,0.8323467653541446,1.0553523312698423,25.0,1.4301675997941354,2.825434877014521,-51.565726294305854,0.23639125221060606,1.3676240738669667,322204.3901689281,98889.01139139736,5856.295878338017,lateral_skidpad,,,,,,,,,,,,281,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1058/evaluator_csv/bag_00/tuning_20260704_160438.csv
1059,staged_genetic,inf,0.7133221138331354,390.0,0.0,0.9764323777361831,183.3337287614195,0.8689184709481579,349.43148587398707,0.0,0.0,0.981877832047299,361.5055953976007,58.48433543089377,0.0,0.4307075040458024,0.09619975188848393,0.6973434607547819,0.5124548232920313,0.5226349054406041,0.18217369020446572,0.0475034894401475,0.07766515438551676,1.493161901474767,1.1247054264980267,0.45,0.846843474257377,1.0553523312698423,25.0,1.4301675997941354,2.2374969693928186,-56.50726167201085,0.4196527519397726,0.6467672885131721,322204.3901689281,176841.80793488398,2440.006850381488,lateral_skidpad,,,,,,,,,,,,280,not enough samples in /home/ws/performance/invictasim_tuning/tuning_20260704_131247/tries/try_1059/evaluator_csv/bag_00/tuning_20260704_160452.csv
