t_rel,sim_x,sim_y,real_x,real_y,pos_err,sim_vx,sim_vy,real_vx,real_vy,vel_err,sim_yaw,real_yaw,yaw_err,sim_yaw_rate,real_yaw_rate,sim_motor_rpm,real_motor_rpm,sim_front_rpm,real_front_rpm,throttle_rl,steering
19.5294,18.2485,-0.393818,18.3092,-0.407678,0.062226,5.06793,-0.0244945,4.52264,0,0.545292,-0.228718,-0.233161,0.00444287,-0.385809,-0.446527,732.708,863,217.275,196.91,-0.410787,-0.234513
19.5296,18.2493,-0.393996,18.3102,-0.407924,0.0625208,5.06787,-0.0246451,4.50223,0,0.565637,-0.228777,-0.233246,0.00446952,-0.385344,-0.446688,732.75,863,217.268,196.91,-0.410787,-0.234513
19.53,18.2513,-0.394486,18.3102,-0.407924,0.0604063,5.06773,-0.0250612,4.48159,0,0.586137,-0.228937,-0.233246,0.004309,-0.384075,-0.44686,732.983,863,217.255,196.91,-0.410787,-0.234513
19.5301,18.2518,-0.394608,18.3132,-0.40863,0.0629312,5.06769,-0.0251657,4.4607,0,0.606989,-0.228977,-0.233491,0.00451344,-0.383758,-0.447044,733.577,863,217.252,196.91,-0.410787,-0.234513
19.5422,18.3115,-0.409042,18.3132,-0.40863,0.0017606,5.06892,-0.038274,4.43957,0,0.629351,-0.233407,-0.233491,8.41231e-05,-0.347903,-0.44724,733.437,863,217.06,196.91,-0.410787,-0.234513
19.5426,18.3132,-0.409467,18.3132,-0.40863,0.000837238,5.06898,-0.0386897,4.4182,0,0.650779,-0.233529,-0.233491,-3.80982e-05,-0.346852,-0.447446,733.179,863,217.054,196.91,-0.410787,-0.234513
19.5429,18.3147,-0.409843,18.3132,-0.40863,0.00196725,5.06903,-0.0390584,4.39658,0,0.672443,-0.233636,-0.233491,-0.000145669,-0.345923,-0.447662,733.1,863,217.049,196.91,-0.410787,-0.234513
19.543,18.3153,-0.409988,18.3132,-0.40863,0.00252989,5.06905,-0.0392002,4.37473,0,0.694319,-0.233678,-0.233491,-0.000186846,-0.345567,-0.447889,733.037,863,217.047,196.91,-0.410787,-0.234513
19.5431,18.3158,-0.410109,18.3132,-0.40863,0.00301453,5.06906,-0.0393195,4.35262,0,0.716435,-0.233712,-0.233491,-0.000221379,-0.345268,-0.448126,733.013,863,217.045,196.91,-0.410787,-0.234513
19.5434,18.3175,-0.41053,18.3132,-0.40863,0.00473352,5.06911,-0.0397351,4.33028,0,0.738828,-0.233832,-0.233491,-0.000341056,-0.344229,-0.448373,732.995,863,217.039,196.91,-0.410787,-0.234513
19.5448,18.3245,-0.412243,18.3769,-0.423968,0.0537669,5.06928,-0.041447,4.30769,0,0.761586,-0.234314,-0.238739,0.00442503,-0.340014,-0.448631,732.853,863,217.015,196.91,-0.410787,-0.234513
19.5451,18.3259,-0.412598,18.3788,-0.424415,0.0541788,5.06931,-0.0418054,4.28486,0,0.784448,-0.234413,-0.23889,0.00447702,-0.339144,-0.448899,732.8,863,217.01,196.91,-0.410787,-0.234513
19.5454,18.3271,-0.412899,18.3804,-0.42481,0.0545948,5.06934,-0.0421102,4.26179,0,0.807546,-0.234497,-0.239024,0.00452756,-0.338407,-0.449178,732.783,863,217.005,196.91,-0.410787,-0.234513
19.5456,18.3283,-0.413197,18.381,-0.424961,0.053995,5.06936,-0.042413,4.23847,0,0.830887,-0.23458,-0.239075,0.00449554,-0.337678,-0.449468,732.772,863,217.001,196.91,-0.410787,-0.234513
19.5458,18.3291,-0.413384,18.3815,-0.425089,0.053756,5.06938,-0.0426034,4.21492,0,0.854461,-0.234631,-0.239117,0.00448616,-0.337222,-0.449768,732.764,863,216.998,196.91,-0.410787,-0.234513
19.546,18.3301,-0.413648,18.3833,-0.42553,0.0545222,5.0694,-0.0428732,4.19111,0,0.878283,-0.234704,-0.239266,0.00456169,-0.336577,-0.450079,732.761,863,216.994,196.91,-0.410787,-0.234513
19.5488,18.3441,-0.417129,18.3833,-0.42553,0.0401198,5.06962,-0.0465025,4.16707,0,0.90255,-0.235649,-0.239266,0.0036171,-0.328165,-0.450401,732.832,512,216.936,196.91,-0.410787,-0.234513
19.5489,18.3445,-0.41723,18.3833,-0.42553,0.0397015,5.06963,-0.0466101,4.14278,0,0.926843,-0.235676,-0.239266,0.00359002,-0.327922,-0.450735,732.894,512,216.934,196.91,-0.410787,-0.234513
19.549,18.3448,-0.417305,18.3833,-0.42553,0.0393939,5.06963,-0.0466893,4.11825,0,0.951378,-0.235696,-0.239266,0.00357012,-0.327743,-0.45108,732.899,512,216.933,196.91,-0.410787,-0.233255
19.5492,18.3459,-0.417574,18.3989,-0.429351,0.0543245,5.06965,-0.046975,4.09397,0,0.975681,-0.235767,-0.241639,0.0058713,-0.327101,-0.451438,732.903,512,216.928,196.91,-0.410787,-0.233255
19.5529,18.3638,-0.422085,18.3989,-0.429351,0.0358193,5.06993,-0.0518936,4.06992,0,1.00001,-0.236942,-0.241639,0.00469623,-0.316438,-0.451807,733.079,512,216.859,196.91,-0.410787,-0.233255
19.557,18.3844,-0.427288,18.3989,-0.429351,0.0147063,5.07033,-0.0578375,4.04612,0,1.02421,-0.238238,-0.241639,0.00340066,-0.304373,-0.452188,733.094,512,216.798,196.91,-0.410787,-0.233255
19.5572,18.385,-0.42745,18.4215,-0.434956,0.0372634,5.07034,-0.0580277,4.02256,0,1.04778,-0.238277,-0.245066,0.00678862,-0.303999,-0.452581,733.067,512,216.796,196.91,-0.410787,-0.233255
19.5573,18.3855,-0.427572,18.4215,-0.434956,0.036772,5.07035,-0.0581702,3.99925,0,1.07111,-0.238307,-0.245066,0.00675914,-0.30372,-0.452986,733.063,512,216.794,196.91,-0.410787,-0.233255
19.5574,18.3861,-0.427725,18.4221,-0.435115,0.0368107,5.07037,-0.0583491,3.97617,0,1.09419,-0.238344,-0.245161,0.0068175,-0.303369,-0.453403,733.06,512,216.793,196.91,-0.410787,-0.233255
19.5576,18.3873,-0.428031,18.4221,-0.435115,0.0355738,5.07039,-0.0587092,3.95334,0,1.11705,-0.238418,-0.245161,0.0067435,-0.302666,-0.453832,733.055,512,216.79,196.91,-0.410787,-0.233255
19.5577,18.3878,-0.428161,18.4232,-0.435372,0.0361063,5.0704,-0.0588623,3.93075,0,1.13965,-0.238449,-0.245317,0.00686761,-0.302368,-0.454274,733.046,512,216.788,196.91,-0.410787,-0.233255
19.5578,18.388,-0.428212,18.4232,-0.435372,0.0358993,5.07041,-0.0589227,3.90841,0,1.162,-0.238461,-0.245317,0.00685525,-0.30225,-0.454728,733.042,512,216.788,196.91,-0.410787,-0.233255
19.5579,18.3886,-0.428361,18.4232,-0.435372,0.0353009,5.07042,-0.0590977,3.88631,0,1.18411,-0.238497,-0.245317,0.00681956,-0.30191,-0.455195,733.041,512,216.786,196.91,-0.410787,-0.233255
19.558,18.3892,-0.428526,18.4236,-0.435473,0.0350489,5.07043,-0.0592937,3.86445,0,1.20598,-0.238537,-0.245378,0.00684134,-0.30153,-0.455673,733.036,512,216.784,196.91,-0.410787,-0.233255
19.5583,18.3905,-0.42886,18.4239,-0.435556,0.0340453,5.07046,-0.0596887,3.84284,0,1.22763,-0.238617,-0.245429,0.0068123,-0.300766,-0.456163,733.031,512,216.781,196.91,-0.410787,-0.233255
19.5665,18.4308,-0.43926,18.4239,-0.435556,0.00780772,5.07131,-0.072655,3.82146,0,1.24985,-0.240986,-0.245429,0.00444291,-0.277295,-0.456664,732.77,512,216.684,196.91,-0.410787,-0.233255
19.5668,18.4325,-0.439707,18.448,-0.441642,0.0156364,5.07135,-0.0732394,3.80033,0,1.27102,-0.241083,-0.249283,0.00819967,-0.2763,-0.457173,732.757,512,216.68,196.91,-0.410787,-0.233255
19.567,18.4334,-0.439956,18.363,-0.461752,0.0737609,5.07137,-0.0735653,3.77945,0,1.29192,-0.241136,-0.256157,0.0150207,-0.275747,-0.457691,732.752,512,216.678,196.91,-0.410787,-0.233255
19.5672,18.4343,-0.440187,18.363,-0.461752,0.0745401,5.07138,-0.0738695,3.7588,0,1.31258,-0.241186,-0.256157,0.014971,-0.275232,-0.458216,732.749,512,216.676,196.91,-0.410787,-0.233255
19.5673,18.4349,-0.440339,18.365,-0.462282,0.0732732,5.0714,-0.0740694,3.7384,0,1.333,-0.241219,-0.256486,0.0152672,-0.274895,-0.458749,732.747,512,216.674,196.91,-0.410787,-0.233255
19.5674,18.4354,-0.44048,18.365,-0.462282,0.0737455,5.07141,-0.074255,3.71824,0,1.35317,-0.241249,-0.256486,0.015237,-0.274582,-0.459289,732.745,512,216.673,196.91,-0.410787,-0.233255
19.5676,18.4363,-0.440694,18.3656,-0.46245,0.0739028,5.07142,-0.0745371,3.69833,0,1.3731,-0.241294,-0.25659,0.0152953,-0.274107,-0.459836,732.744,512,216.672,196.91,-0.410787,-0.233255
19.5676,18.4363,-0.440708,18.3656,-0.46245,0.0739499,5.07142,-0.0745556,3.67865,0,1.39277,-0.241297,-0.25659,0.0152923,-0.274076,-0.46039,732.742,512,216.671,196.91,-0.410787,-0.233255
19.5678,18.437,-0.4409,18.3661,-0.46258,0.0741596,5.07144,-0.0748099,3.65922,0,1.41222,-0.241338,-0.256672,0.0153337,-0.273649,-0.460951,732.742,512,216.67,196.91,-0.410787,-0.233255
19.5687,18.4417,-0.442126,18.3661,-0.46258,0.0783164,5.07153,-0.0764458,3.64004,0,1.4315,-0.241598,-0.256672,0.015074,-0.270931,-0.461519,732.74,512,216.66,196.91,-0.410787,-0.233255
19.5695,18.4456,-0.443144,18.3661,-0.46258,0.0818152,5.07161,-0.077817,3.62109,0,1.45052,-0.241811,-0.256672,0.0148609,-0.268681,-0.462092,732.729,512,216.658,196.91,0.332476,-0.143226
19.5696,18.4462,-0.443301,18.3714,-0.463972,0.077579,5.07162,-0.0780289,3.60239,0,1.46923,-0.241844,-0.257552,0.015708,-0.268334,-0.462671,732.721,512,216.658,196.91,0.332476,-0.143226
19.5797,18.4958,-0.456514,18.3714,-0.463972,0.124592,5.0725,-0.0971475,3.58393,0,1.48856,-0.244413,-0.257552,0.013139,-0.239508,-0.463256,732.572,512,217.411,196.91,0.332476,-0.143226
19.5799,18.4967,-0.45677,18.4,-0.47158,0.0978322,5.07252,-0.0975441,3.56572,0,1.5068,-0.244459,-0.262205,0.0177456,-0.238957,-0.463847,732.556,512,217.422,196.91,0.332476,-0.143226
19.58,18.497,-0.456854,18.4,-0.47158,0.0981265,5.07253,-0.0976739,3.54774,0,1.52478,-0.244474,-0.262205,0.0177304,-0.238776,-0.464443,732.553,512,217.425,196.91,0.332476,-0.143226
19.5802,18.4981,-0.457143,18.4008,-0.471773,0.0984603,5.07255,-0.098123,3.53002,0,1.54253,-0.244527,-0.262324,0.0177974,-0.238154,-0.465045,732.552,512,217.437,196.91,0.332476,-0.143226
19.5803,18.4985,-0.457244,18.4008,-0.471773,0.0988136,5.07256,-0.0982794,3.51253,0,1.56003,-0.244545,-0.262324,0.0177793,-0.237938,-0.465652,732.549,512,217.441,196.91,0.332476,-0.143226
19.5805,18.4993,-0.45746,18.4016,-0.471994,0.0987913,5.07258,-0.0986162,3.49528,0,1.57729,-0.244583,-0.262462,0.0178785,-0.237474,-0.466265,732.548,512,217.449,196.91,0.332476,-0.143226
19.5805,18.4996,-0.457551,18.4016,-0.471994,0.0991124,5.07258,-0.0987588,3.47828,0,1.5943,-0.2446,-0.262462,0.0178621,-0.237277,-0.466883,732.545,512,217.452,196.91,0.332476,-0.143226
19.5807,18.5006,-0.457815,18.4022,-0.472169,0.0994225,5.0726,-0.0991715,3.46153,0,1.61108,-0.244647,-0.262571,0.0179236,-0.23671,-0.467506,732.544,512,217.462,196.91,0.332476,-0.143226
19.5808,18.501,-0.457917,18.4022,-0.472169,0.0997806,5.07261,-0.0993311,3.44501,0,1.6276,-0.244665,-0.262571,0.0179054,-0.236491,-0.468134,732.541,512,217.466,196.91,0.332476,-0.143226
19.581,18.5019,-0.458165,18.403,-0.472376,0.0999194,5.07263,-0.0997207,3.42874,0,1.6439,-0.244709,-0.262698,0.0179889,-0.235958,-0.468767,732.54,512,217.475,196.91,0.332476,-0.143226
19.5811,18.5026,-0.458366,18.403,-0.472376,0.100626,5.07265,-0.100037,3.41271,0,1.65994,-0.244745,-0.262698,0.0179532,-0.235526,-0.469405,732.538,512,217.482,196.91,0.332476,-0.143226
19.5812,18.5031,-0.458498,18.4039,-0.47263,0.100188,5.07266,-0.100244,3.39692,0,1.67574,-0.244769,-0.262857,0.0180889,-0.235243,-0.470048,732.536,512,217.487,196.91,0.332476,-0.143226
19.5895,18.5435,-0.469555,18.4039,-0.47263,0.139602,5.07364,-0.118866,3.38138,0,1.69226,-0.246612,-0.262857,0.0162456,-0.211413,-0.470694,732.482,512,217.874,196.91,0.332476,-0.143226
19.5896,18.5442,-0.469749,18.4272,-0.47895,0.117325,5.07366,-0.119213,3.36608,0,1.70758,-0.246642,-0.266778,0.0201356,-0.210991,-0.471345,732.479,512,217.88,196.91,0.332476,-0.143226
19.5923,18.557,-0.473314,18.4272,-0.47895,0.129915,5.07399,-0.125784,3.35102,0,1.72298,-0.247185,-0.266778,0.0195923,-0.20316,-0.471999,732.473,512,217.987,196.91,0.332476,-0.143226
19.5924,18.5577,-0.47349,18.435,-0.481065,0.122941,5.07401,-0.126116,3.3362,0,1.73781,-0.247212,-0.268105,0.020893,-0.202771,-0.472656,732.471,512,217.992,196.91,0.332476,-0.143226
19.5925,18.558,-0.473584,18.435,-0.481065,0.123273,5.07402,-0.126293,3.32163,0,1.75239,-0.247226,-0.268105,0.020879,-0.202563,-0.473315,732.471,512,217.995,196.91,0.332476,-0.143226
19.5926,18.5586,-0.473756,18.4355,-0.481217,0.123333,5.07404,-0.126617,3.3073,0,1.76674,-0.247251,-0.268201,0.0209501,-0.202183,-0.473974,732.471,512,217.999,196.91,0.332476,-0.143226
19.5927,18.559,-0.47386,18.4355,-0.481217,0.1237,5.07405,-0.126814,3.29321,0,1.78083,-0.247266,-0.268201,0.0209347,-0.201952,-0.474633,732.471,512,218.002,196.91,0.332476,-0.143226
19.5928,18.5597,-0.47406,18.4361,-0.481372,0.123848,5.07407,-0.127192,3.27937,0,1.7947,-0.247296,-0.268302,0.0210061,-0.20151,-0.47529,732.47,512,218.008,196.91,0.332476,-0.143226
19.593,18.5604,-0.474264,18.4361,-0.481372,0.124567,5.07409,-0.127581,3.26577,0,1.80832,-0.247326,-0.268302,0.0209759,-0.201056,-0.475946,732.47,512,218.014,196.91,0.332476,-0.143226
19.5932,18.5615,-0.474565,18.4369,-0.481598,0.124814,5.07412,-0.128154,3.25241,0,1.8217,-0.24737,-0.268448,0.021078,-0.200387,-0.476599,732.47,512,218.022,196.91,0.332476,-0.143226
19.5932,18.5616,-0.474592,18.4369,-0.481598,0.12491,5.07412,-0.128206,3.2393,0,1.83482,-0.247374,-0.268448,0.021074,-0.200327,-0.477251,732.469,512,218.023,196.91,0.332476,-0.143226
19.5933,18.5624,-0.4748,18.4376,-0.481783,0.124982,5.07414,-0.128604,3.22642,0,1.84771,-0.247405,-0.268568,0.0211628,-0.199864,-0.4779,732.469,512,218.028,196.91,0.332476,-0.143226
19.5938,18.5645,-0.4754,18.4376,-0.481783,0.127089,5.0742,-0.12976,3.21379,0,1.8604,-0.247492,-0.268568,0.0210755,-0.198524,-0.478547,732.469,512,218.045,196.91,0.332476,-0.143226
19.605,18.6193,-0.490998,18.4376,-0.481783,0.18195,5.07578,-0.165085,3.20141,0,1.87437,-0.249511,-0.268568,0.019057,-0.159103,-0.479191,732.519,512,218.286,196.91,0.332476,-0.159293
19.6051,18.6199,-0.491172,18.4705,-0.490941,0.149416,5.0758,-0.165558,3.18926,0,1.88654,-0.24953,-0.274429,0.0248988,-0.158579,-0.479834,732.528,512,218.288,196.91,0.332476,-0.159293
19.6052,18.6203,-0.491303,18.4705,-0.490941,0.149868,5.07581,-0.165917,3.17736,0,1.89845,-0.249545,-0.274429,0.0248841,-0.158181,-0.480474,732.53,512,218.29,196.91,0.332476,-0.159293
19.6054,18.621,-0.49149,18.4711,-0.491111,0.149914,5.07583,-0.166432,3.16571,0,1.91013,-0.249566,-0.274535,0.0249697,-0.157609,-0.481112,732.531,512,218.292,196.91,0.332476,-0.159293
19.6054,18.6212,-0.491551,18.4711,-0.491111,0.150123,5.07584,-0.166599,3.15429,0,1.92155,-0.249572,-0.274535,0.024963,-0.157424,-0.481749,732.532,512,218.293,196.91,0.332476,-0.159293
19.6056,18.6221,-0.491802,18.4711,-0.491111,0.150988,5.07587,-0.167297,3.14312,0,1.93275,-0.2496,-0.274535,0.0249352,-0.156648,-0.482383,732.532,512,218.296,196.91,0.332476,-0.159293
19.6056,18.6224,-0.491891,18.4716,-0.491248,0.150808,5.07587,-0.167547,3.13219,0,1.94368,-0.24961,-0.274622,0.0250119,-0.15637,-0.483016,732.534,512,218.297,196.91,0.332476,-0.159293
19.6058,18.623,-0.492074,18.4716,-0.491248,0.151439,5.07589,-0.168062,3.1215,0,1.95439,-0.24963,-0.274622,0.0249917,-0.155796,-0.483648,732.535,512,218.3,196.91,0.332476,-0.159293
19.6059,18.6235,-0.492226,18.4721,-0.491387,0.151468,5.07591,-0.168491,3.11106,0,1.96485,-0.249647,-0.274709,0.0250618,-0.155318,-0.484278,732.536,512,218.302,196.91,0.332476,-0.159293
19.6061,18.6246,-0.492552,18.4726,-0.491538,0.152054,5.07594,-0.169423,3.10086,0,1.97508,-0.249683,-0.274802,0.0251194,-0.154277,-0.484906,732.537,512,218.306,196.91,0.332476,-0.159293
19.6095,18.6413,-0.497417,18.4726,-0.491538,0.16877,5.07644,-0.185885,3.0909,0,1.98553,-0.250178,-0.274802,0.0246239,-0.135229,-0.485532,732.57,512,218.36,196.91,0.332476,-0.159293
19.6096,18.6419,-0.4976,18.483,-0.494487,0.158896,5.07645,-0.186602,3.08119,0,1.99527,-0.250195,-0.276615,0.0264199,-0.134376,-0.486155,732.582,512,218.362,196.91,0.332476,-0.159293
19.6115,18.651,-0.50031,18.483,-0.494487,0.168104,5.07673,-0.2003,3.07171,0,2.00501,-0.250432,-0.276615,0.0261829,-0.117064,-0.486776,732.597,512,218.38,196.91,0.332476,-0.159293
19.6116,18.6514,-0.500437,18.4886,-0.496071,0.162916,5.07674,-0.201048,3.06249,0,2.01426,-0.250442,-0.277582,0.0271394,-0.116093,-0.487393,732.611,512,218.38,196.91,0.332476,-0.159293
19.612,18.6531,-0.500947,18.4886,-0.496071,0.164635,5.07679,-0.20438,3.0535,0,2.02329,-0.250482,-0.277582,0.0270995,-0.111681,-0.488008,732.612,512,218.382,196.91,0.332476,-0.159293
19.612,18.6536,-0.501081,18.4898,-0.496419,0.16386,5.07681,-0.205289,3.04476,0,2.03205,-0.250493,-0.277793,0.0273004,-0.110471,-0.488619,732.617,512,218.382,196.91,0.332476,-0.159293
19.6122,18.6542,-0.501265,18.4898,-0.496419,0.164478,5.07683,-0.206582,3.03626,0,2.04057,-0.250506,-0.277793,0.0272866,-0.10874,-0.489228,732.619,512,218.383,196.91,0.332476,-0.159293
19.6123,18.6547,-0.5014,18.4904,-0.496592,0.164321,5.07684,-0.207559,3.028,0,2.04884,-0.250516,-0.2779,0.0273831,-0.107426,-0.489832,732.621,512,218.383,196.91,0.332476,-0.159293
19.62,18.6923,-0.512502,18.4904,-0.496592,0.202502,5.07781,-0.179476,3.01998,0,2.05782,-0.251729,-0.2779,0.0261705,-0.166927,-0.490432,733.02,512,218.783,196.91,0.332476,-0.159293
19.6241,18.7124,-0.518454,18.4904,-0.496592,0.22307,5.07851,-0.181141,3.01221,0,2.0663,-0.252427,-0.2779,0.0254726,-0.172083,-0.491028,732.875,512,218.807,196.91,0.332476,-0.157756
19.6242,18.7131,-0.518647,18.5236,-0.506165,0.189873,5.07853,-0.18125,3.00468,0,2.07385,-0.25245,-0.283807,0.031357,-0.172155,-0.491618,732.873,512,218.808,196.91,0.332476,-0.157756
19.6245,18.7144,-0.519036,18.5236,-0.506165,0.191209,5.07858,-0.181501,2.9974,0,2.08118,-0.252496,-0.283807,0.0313106,-0.172251,-0.492202,732.874,512,218.812,196.91,0.332476,-0.157756
19.6247,18.7152,-0.519274,18.5247,-0.506491,0.19089,5.0786,-0.181661,2.99035,0,2.08825,-0.252525,-0.284007,0.0314822,-0.172298,-0.49278,732.876,512,218.815,196.91,0.332476,-0.157756
19.6248,18.7157,-0.519433,18.5247,-0.506491,0.191435,5.07862,-0.18177,2.98355,0,2.09507,-0.252544,-0.284007,0.0314633,-0.172324,-0.493352,732.878,512,218.817,196.91,0.332476,-0.157756
19.6249,18.7165,-0.519658,18.5255,-0.506713,0.191431,5.07864,-0.18193,2.97699,0,2.10165,-0.25257,-0.284145,0.0315746,-0.172352,-0.493915,732.88,512,218.82,196.91,0.332476,-0.157756
19.625,18.717,-0.519803,18.5255,-0.506713,0.191928,5.07866,-0.182034,2.97068,0,2.10798,-0.252588,-0.284145,0.0315574,-0.172367,-0.494471,732.883,512,218.822,196.91,0.332476,-0.157756
19.6252,18.7176,-0.519991,18.5262,-0.506921,0.191851,5.07868,-0.182171,2.96461,0,2.11407,-0.25261,-0.284275,0.0316644,-0.172385,-0.495018,732.885,512,218.824,196.91,0.332476,-0.157756
19.6253,18.7183,-0.520212,18.5262,-0.506921,0.192609,5.0787,-0.18233,2.95878,0,2.11992,-0.252637,-0.284275,0.0316381,-0.172405,-0.495557,732.888,512,218.828,196.91,0.332476,-0.157756
19.6255,18.719,-0.520405,18.527,-0.507151,0.192472,5.07872,-0.182468,2.95319,0,2.12553,-0.25266,-0.284419,0.0317596,-0.172425,-0.496087,732.892,512,218.831,196.91,0.332476,-0.157756
19.6295,18.7386,-0.526233,18.527,-0.507151,0.21246,5.07928,-0.185144,2.94785,0,2.13143,-0.253358,-0.284419,0.0310613,-0.175089,-0.496608,733.039,512,218.947,196.91,0.332476,-0.157756
19.6296,18.7393,-0.526444,18.5385,-0.510534,0.20141,5.07931,-0.185239,2.94275,0,2.13656,-0.253383,-0.286541,0.0331573,-0.175184,-0.49712,733.083,512,218.951,196.91,0.332476,-0.157756
19.6359,18.7699,-0.535596,18.5385,-0.510534,0.232713,5.08026,-0.189487,2.93789,0,2.14237,-0.254496,-0.286541,0.0320449,-0.179153,-0.497622,733.207,512,219.09,196.91,0.332476,-0.157756
19.6361,18.7709,-0.535905,18.5563,-0.515814,0.215516,5.0803,-0.189628,2.93328,0,2.14702,-0.254534,-0.289814,0.0352801,-0.179287,-0.498114,733.22,512,219.095,196.91,0.332476,-0.157756
19.6362,18.7715,-0.536084,18.5563,-0.515814,0.216126,5.08032,-0.18971,2.92891,0,2.15141,-0.254556,-0.289814,0.0352581,-0.179365,-0.498595,733.224,512,219.097,196.91,0.332476,-0.157756
19.6366,18.773,-0.536552,18.5572,-0.51609,0.216773,5.08037,-0.189925,2.92478,0,2.15559,-0.254613,-0.289985,0.0353716,-0.179568,-0.499066,733.226,512,219.104,196.91,0.332476,-0.157756
19.6368,18.774,-0.536831,18.5572,-0.51609,0.217721,5.0804,-0.190052,2.92089,0,2.15951,-0.254647,-0.289985,0.0353374,-0.179688,-0.499524,733.231,512,219.108,196.91,0.332476,-0.157756
19.637,18.7752,-0.53721,18.5586,-0.516512,0.217567,5.08044,-0.190225,2.91725,0,2.16319,-0.254694,-0.290242,0.0355487,-0.179852,-0.499971,733.234,512,219.114,196.91,0.332476,-0.157756
19.6374,18.7773,-0.537834,18.5586,-0.516512,0.219692,5.0805,-0.19051,2.91385,0,2.16666,-0.25477,-0.290242,0.035472,-0.18012,-0.500405,733.238,512,219.123,196.91,0.332476,-0.157756
19.6376,18.778,-0.538044,18.5605,-0.517079,0.218461,5.08052,-0.190605,2.91069,0,2.16984,-0.254796,-0.290589,0.0357928,-0.18021,-0.500825,733.246,512,219.126,196.91,0.332476,-0.157756
19.6409,18.7943,-0.542962,18.5605,-0.517079,0.235193,5.08104,-0.192822,2.90778,0,2.17327,-0.255404,-0.290589,0.0351854,-0.182305,-0.501231,733.304,512,219.198,174.775,0.332476,-0.157756
19.641,18.7946,-0.543045,18.5605,-0.517079,0.235477,5.08105,-0.192859,2.9051,0,2.17595,-0.255414,-0.290589,0.035175,-0.182341,-0.501624,733.325,512,219.199,162.305,0.332476,-0.157756
19.641,18.7948,-0.543104,18.5605,-0.517079,0.235678,5.08106,-0.192885,2.90268,0,2.17838,-0.255421,-0.290589,0.0351677,-0.182366,-0.502004,733.327,512,219.2,162.305,0.332476,-0.157756
19.6411,18.7954,-0.54328,18.5705,-0.520064,0.226068,5.08108,-0.192963,2.90049,0,2.18059,-0.255443,-0.292405,0.0369621,-0.18244,-0.50237,733.328,512,219.202,162.305,0.332476,-0.157756
19.6518,18.8474,-0.559097,18.5705,-0.520064,0.279651,5.08275,-0.199894,2.89855,0,2.18421,-0.257429,-0.292405,0.0349757,-0.188991,-0.502722,733.56,512,219.415,162.305,0.332476,-0.157756
19.6536,18.8558,-0.561653,18.5705,-0.520064,0.28828,5.08302,-0.200986,2.89685,0,2.18618,-0.257755,-0.292405,0.0346504,-0.190023,-0.50306,733.601,512,219.447,162.305,0.332476,-0.157756
19.6537,18.8564,-0.561858,18.5705,-0.520064,0.288973,5.08305,-0.201073,2.89539,0,2.18766,-0.257781,-0.292405,0.0346242,-0.190106,-0.503382,733.621,512,219.45,162.305,0.332476,-0.157756
19.6538,18.8571,-0.562072,18.6004,-0.52916,0.258812,5.08307,-0.201163,2.89417,0,2.18889,-0.257808,-0.297875,0.0400669,-0.190192,-0.503686,733.625,512,219.452,162.305,0.332476,-0.157756
19.6539,18.8575,-0.562171,18.6004,-0.52916,0.259147,5.08308,-0.201205,2.8932,0,2.18988,-0.257821,-0.297875,0.0400542,-0.190232,-0.503972,733.628,512,219.454,162.305,0.332476,-0.157756
19.654,18.8581,-0.562363,18.6052,-0.530619,0.254898,5.0831,-0.201286,2.89247,0,2.19063,-0.257845,-0.29875,0.0409047,-0.190309,-0.504237,733.629,512,219.456,162.305,0.332476,-0.157756
19.6542,18.8587,-0.56254,18.6052,-0.530619,0.255495,5.08312,-0.201362,2.89199,0,2.19113,-0.257868,-0.29875,0.0408821,-0.190381,-0.504482,733.632,512,219.458,162.305,0.332476,-0.157756
19.6542,18.8589,-0.562604,18.6055,-0.530737,0.255317,5.08313,-0.201389,2.89175,0,2.19138,-0.257876,-0.298821,0.0409444,-0.190407,-0.504705,733.635,512,219.459,162.305,0.332476,-0.157756
19.6543,18.8595,-0.5628,18.6061,-0.530915,0.255377,5.08315,-0.201472,2.89175,0,2.1914,-0.257901,-0.298929,0.0410279,-0.190485,-0.504906,733.636,512,219.462,162.305,0.332476,-0.157756
19.6546,18.8607,-0.56316,18.6061,-0.530915,0.256589,5.08319,-0.201624,2.89175,0,2.19144,-0.257947,-0.298929,0.0409818,-0.19063,-0.505085,733.639,512,219.466,162.305,0.332476,-0.157756
19.6546,18.8609,-0.563229,18.6061,-0.530915,0.256821,5.08319,-0.201654,2.89175,0,2.19145,-0.257956,-0.298929,0.040973,-0.190658,-0.505241,733.645,512,219.467,162.305,0.332476,-0.157159
19.6548,18.8617,-0.563468,18.6061,-0.530915,0.257624,5.08322,-0.201755,2.89175,0,2.19147,-0.257987,-0.298929,0.0409424,-0.190754,-0.505375,733.646,512,219.47,162.305,0.332476,-0.157159
19.6549,18.8624,-0.563689,18.6068,-0.531126,0.25766,5.08324,-0.201848,2.89175,0,2.1915,-0.258015,-0.299058,0.0410436,-0.190842,-0.505486,733.65,512,219.473,162.305,0.332476,-0.157159
19.6551,18.8633,-0.563951,18.6081,-0.53152,0.257225,5.08327,-0.201959,2.89175,0,2.19152,-0.258048,-0.299301,0.0412523,-0.190947,-0.505574,733.653,512,219.476,162.305,0.332476,-0.157159
